load_role,user_id,token,role
viewer,k6_ws_1083,pts_03932e23209883dc2567f27b792a9206b1bb52a3a973194ffbacb3bc1400b6c3,user
viewer,k6_ws_1084,pts_07e4b150b7f073bcd69642a2cf871bbfcdf0271883742c285c5c81b13275475c,user
viewer,k6_ws_1085,pts_4ae5dd901f3047cb226b08b269acaf9eafbfa0899a1705b32b176d6aa2fc5463,user
viewer,k6_ws_1086,pts_95df54a47cc185c1cf142c51fb3385b1eedaa5b27a7ee15e143be5d5c89455ff,user
viewer,k6_ws_1087,pts_0456b1993393291e1ca4df37da81253b655a5b1228f6b892da867c21aee7dc02,user
viewer,k6_ws_1088,pts_170cf16b20e0ec77cf4c6aecb86d4f9b397ba735c77c5678310c1444a07b648f,user
viewer,k6_ws_1089,pts_df95a73b956634f3136bcabc11c54a858c2c6b711c392acf252b75311f25a305,user
viewer,k6_ws_109,pts_543519336480881494a149fcbbc37f1405718032c988cd4754c21baac6540275,user
viewer,k6_ws_1090,pts_49eef1c2adb70968ae802c8afca195a7564ea136b9b3c2ef3da5c729e0feb25c,user
viewer,k6_ws_1091,pts_fe596b11f35b641b35bd2234b5b4c8531ca3ec813a307efbf5c1df3d38374db8,user
viewer,k6_ws_1092,pts_e6f4850befa78f53fe578a66e07390e37af86e0f22c97ee47b529a1653f2d7ce,user
viewer,k6_ws_1093,pts_7ff6256a48b5d71d09da18826dd6a63544e312e8783152fab0f2cbb514d8150e,user
viewer,k6_ws_1094,pts_6aec05980ebf9196ba62dbc107b8165147b6888f5b6725eb849d98d181842484,user
viewer,k6_ws_1095,pts_a210dfb26bc6d9e5b1a6bb55b4d1f1565294a9902fd7dda969a5a726ad240f7b,user
viewer,k6_ws_1096,pts_f548cf741c1b41da27461514f4985a8f3b718100d6424a89f4aac50fc1a20215,user
viewer,k6_ws_1097,pts_26e4562703a852ff54e17dc26cf73e9f6d5ae7c1834f4620b771975447bb6490,user
viewer,k6_ws_1098,pts_614af511ffc5b1c2440d90813a6a3cf0906efeea7919bfec50147a5e5423cd54,user
viewer,k6_ws_1099,pts_1a2ae545a0036a6387ee8b0ae985071930eb0cacc2c06bc6faca381e20745695,user
viewer,k6_ws_11,pts_fc1b448c79dbda0cef2e259727a2f23b7384d7b09c4ce0049b4e4970cb25d0fd,user
viewer,k6_ws_110,pts_87d9623fb41de1a2b107ff488ff54a6bf243caaea8cb0262ceedf9a7ad5267ce,user
viewer,k6_ws_1100,pts_2215976c2e9035a45aac511813655242be671cc5a8b633e39a3e6c1a00bd0984,user
viewer,k6_ws_1101,pts_79fcd1be0730ddcf41ac988465be578abe80b802b009b4ae572e565cddb49618,user
viewer,k6_ws_1102,pts_ac3ef628185f9db0aa8bdea42d95d897ef5166326552666469a9f9f07ad984b0,user
viewer,k6_ws_1103,pts_f74896f680f3e0032832f9c260dd0f346a8e05cc1a5be2b99ffc8dea21ed312a,user
viewer,k6_ws_1104,pts_4362178ef537c7611afa3014fe58331e574b6c9586eda2d7535102bd44bf7cce,user
viewer,k6_ws_1105,pts_62aeff0deddc74993480869514ee9cab20c291cb9343e0664fe717cbd223e7df,user
viewer,k6_ws_1106,pts_fa1b8714ebe0f8c38f33e10c85b5a272adedfd403c5c2dd5072fdf6052c79d6f,user
viewer,k6_ws_1107,pts_b792d8e642e5cabb5aaf7350d1932305549753ff90ea9bdde835405ea25c35ac,user
viewer,k6_ws_1108,pts_c945e6a216b122d9ad6ea3240fce5a61cc3c7490037991423883ec1bcf4f1e49,user
viewer,k6_ws_1109,pts_d2c7555061eca5a616992664dcb76eeefe2aec5ebab92558f7a31fef93377167,user
viewer,k6_ws_111,pts_f388bb7cf4da416482cdd40c9da7461345230afba53625b838e5c9d0a1de782f,user
viewer,k6_ws_1110,pts_f2ce95cddbcf1cef38c24357f62bfb7c05c0c7c83aec36e0ae0221275b536c77,user
viewer,k6_ws_1111,pts_b86d806ab2283c87e1b48ee7d26de9daede832129f07ea58ac7d01cda912547e,user
viewer,k6_ws_1112,pts_4fc52e810996e23654e7cf6b2c1a8a5e2ff463fafc53269eff129d24c3580a82,user
viewer,k6_ws_1113,pts_e3d5d791ac5ce4e9c6bf8b69838e553108e35ff5a6a638d05ad44155a1be5ba5,user
viewer,k6_ws_1114,pts_744818bb4686f9873f5b609d45895550d88bf99917947b5da32a67c82d6c642b,user
viewer,k6_ws_1115,pts_d7d55a51be95d93d79eded5e833ebb4c735c9300187b089439dc3395d10fe0be,user
viewer,k6_ws_1116,pts_d4435b5ad8afce89260fa5a2b022fac79a4eb8d5d10adb59b59f7195b1d09caa,user
viewer,k6_ws_1117,pts_7eacd31e6ed49a6aaaf877a5385396022c437bc54605412b3b11751fcdbe7735,user
viewer,k6_ws_1118,pts_3b6122f11f82fb9783883a1449f9de847ff13f3779227723e09485640b5290d0,user
viewer,k6_ws_1119,pts_346fe68968e152ff83c015ad9ef5c564ffcb2c5369545d88900594477eb246db,user
viewer,k6_ws_112,pts_32ae64ad5efe8f61b9750e734e1c946cb40fa4f5f724202a0ae64816d5ee3b04,user
viewer,k6_ws_1120,pts_978c7512dc6104b39043adf8e62e2ee005fa848302c4bbaa778f49ffad224fb8,user
viewer,k6_ws_1121,pts_ed9b9f2b9c1e664dd4891c3a8489a1e3205e8f4ab73bab10d3d610c343fbfcef,user
viewer,k6_ws_1122,pts_960d58e16ece8acaa79f4c8ec46aec7325e9a138b66d134fea33dd4c6f8f87a8,user
viewer,k6_ws_1123,pts_960ecd1a7ede8d029419b7f8466d4d15364dc8b57d86e915d380494226ff9501,user
viewer,k6_ws_1124,pts_92bdbfc79323651f2c577de97328d114fb89b3af6cc38de8892b155da2ba3e51,user
viewer,k6_ws_1125,pts_50c1c2b1abdff720917cebb2c23c7e5b2606db78dd0899af7aa8c3d3796066a2,user
viewer,k6_ws_1126,pts_c0459be8c37e4d56c893bbdab4f0bf4331e071187aa704dcbd1cce4d4a623b84,user
viewer,k6_ws_1127,pts_374d9fe1004e700e4a419ea560b005377cf9f8cdee3ac63ac6177478606c66f4,user
viewer,k6_ws_1128,pts_7e67cb6cc4104bf02b8148d599c93a59c5604897ae2c1155a2b4a9772df5bd63,user
viewer,k6_ws_1129,pts_e6cd93862ee850eb0955753f883d413171edb4c7429a9d938d3d9d2141cb758e,user
viewer,k6_ws_113,pts_361c786c17358dab9fc020e87cd5c2111a7471d8d6cab3b6ffe13cdd9c5d03b1,user
viewer,k6_ws_1130,pts_f71b11e6163005b3cfe6f782caf0fb38d2f6589f80a55c76e111a1468529a7d5,user
viewer,k6_ws_1131,pts_3d8411d6a34934fec3bb9e1e7ab514eec2b10b370dacd34e55614af09c667d6d,user
viewer,k6_ws_1132,pts_b0bd9ca1137ac1c7974edf69de819199915c7fc4b92bdf7967075545aaa25385,user
viewer,k6_ws_1133,pts_83c2771191ed61da99b581299c5f79664f6dbf6c1fe38e7425212935589c4c88,user
viewer,k6_ws_1134,pts_097b89a59a49a3ad4f894dc491d4921d9f32aafe4e53c09c422c3776149cce02,user
viewer,k6_ws_1135,pts_e26dfd3dbcabc1a602cd0b00f5cd9ba5115128ae0ad390958883543fef3ab814,user
viewer,k6_ws_1136,pts_403830455b57d50a8e1355bd2eb5b90c37d3e248109ca7e81697bde653aa77ed,user
viewer,k6_ws_1137,pts_0ba0efbfb97cf07bb841984daa8ac25915af505ff2fd9610e24dc213c4c407e8,user
viewer,k6_ws_1138,pts_94c375972ad40f7c3fb206287eefd656b5671a1c4d5356d802f7177cc1570213,user
viewer,k6_ws_1139,pts_2cc1d8aef81e198670e326bd8ae50748812f56896c2f607e354ab87c015d54d0,user
viewer,k6_ws_114,pts_4c9c0e7539b2af40cfb7955c4761e51afe765c70e3aa850dcbff1a4a71eb8fb5,user
viewer,k6_ws_1140,pts_84dfc919ca754467caa5f113e5afec31d6f0f282d545bd9ff1924b981253d99b,user
viewer,k6_ws_1141,pts_8ebbb5d5c617278ad82fe78e0d6caeff652c5fb5d2970cefcb10280e8c0918f2,user
viewer,k6_ws_1142,pts_48eb68e6f6f89c6cf7d7f779da267a450f3a235c48b6a89bbf0e600be1609be9,user
viewer,k6_ws_1143,pts_d33975b96beba1485b5357023628439839cfa356bbd9f8f93496e1e02ad4dd87,user
viewer,k6_ws_1144,pts_8125725f04cf944110d11160bb5b42721131144b70781b685c21737430e07a15,user
viewer,k6_ws_1145,pts_6e3a3cc49dae13df5568c3695fa1d56acdec5cf1a19c71e3f60d1b02b1ff0387,user
viewer,k6_ws_1146,pts_ae2f0d566d7fd8e772c510fc5291879f3353487bdbdf6e1c47d8cb725af04f13,user
viewer,k6_ws_1147,pts_5d11e5ddbbe8391ad46a8a2cadf1ae9c12c0c432db0f5c3d3363bccdef178ad1,user
viewer,k6_ws_1148,pts_01abdb410ce16f07476f694d36bc972e9207c5e9b5a88b71d4034512c98db2cc,user
viewer,k6_ws_1149,pts_215eeeccfd4cb2c0e278ec843e38aee6c9e55a93bb099ab7b6e0659bf74dc884,user
viewer,k6_ws_115,pts_bf6ddeef55de5f91bea99a27016b8baa14ef9490a83a1fb1818500e6db2e121b,user
viewer,k6_ws_1150,pts_b02dc0dd4db5b7f18e9b805203af13c96329c61a611fd459a19041a393c572e9,user
viewer,k6_ws_1151,pts_0e5b9e7b332983fcd6605a7ac6f718cd24f80c285894a8860835e67c99e42026,user
viewer,k6_ws_1152,pts_a82a510c76ee3c3c92e3e0832cd1729e0aee97ce25ca5323536db99f46b98158,user
viewer,k6_ws_1153,pts_de882c72c8224d5cc3392bf85962e55f1f77b645baf456bb6692d1a90204b9dd,user
viewer,k6_ws_1154,pts_67f912262f058a1e2452c31b4522dcfc28bf9a070d98f237ee8b8309327b08f3,user
viewer,k6_ws_1155,pts_5835eadfd785a87b6f1150cde4697116ac343f67827d8fc6e85d2e5f34d13fe6,user
viewer,k6_ws_1156,pts_71474316236351e717d2464c59c034e92fd4479653758c4e891f9d628759e0b6,user
viewer,k6_ws_1157,pts_1c4d6bf4ca7f2341643fcaf60fa43b88fc046d99ca959af8469ab9bfd2ec3c82,user
viewer,k6_ws_1158,pts_996301d81f35547ad6fb76e8ec40ccb9594f2f9fd2d2799e40b3ee5475f2ed5e,user
viewer,k6_ws_1159,pts_04664ea0f425c77769aa705126f78f8430cdb062c107976502b8c9a3470adddf,user
viewer,k6_ws_116,pts_d59e42dc2d30702df8473bf9422d4c01cd2bc8c93625ef5ddcc69dcf256d8558,user
viewer,k6_ws_1160,pts_a75e0b99febf4885946e6e3957c59f3b44eac6b3b04dc9c69ba4df08ee6d3267,user
viewer,k6_ws_1161,pts_3e9688de78b785c700b07e3a81e9196a08995072983f5e2bae4548374801d428,user
viewer,k6_ws_1162,pts_216de0fc332a00354d5ed411f540795e7c6b98929842c2e1c587cbdb058cacfe,user
viewer,k6_ws_1163,pts_4c40fbdec229083d63d7f4a6ecf7615e2df8864890eb0d32177de05ed83edada,user
viewer,k6_ws_1164,pts_7a756b45e89ee20f2aeadbca5f5e40245d9767ab1877dd892cb46d69d2162088,user
viewer,k6_ws_1165,pts_d582f53254aca3af5a2a53863dd9f797e54465c4b9ff31f9284acd423759b181,user
viewer,k6_ws_1166,pts_028e95f9f37e4cf6d1d23d08b362c49d4386dd00c691901e47e9f29bbd816b7d,user
viewer,k6_ws_1167,pts_73cc8bb0d36bfce6f2c60832b89ed81373cdcc0e6b133a786c54a4b66ad5286b,user
viewer,k6_ws_1168,pts_8e2dc503340d3fec5bd2e7bda19e1c91df939b11eef563b4a92667b922bd6754,user
viewer,k6_ws_1169,pts_2f0849766ad62fcd9b5c68f3ddcb98120f61c2d8d73e8663090d16845a4f4034,user
viewer,k6_ws_117,pts_a143beb645fb57dcda5c90d253ed4b42da5ad0e39e7e8ad6bea182f1a9758e3d,user
viewer,k6_ws_1170,pts_bba62fe4323d056337fd0e5c022b5c3c8d5707895201622102b973baaad688d5,user
viewer,k6_ws_1171,pts_e145a0e2c11b4bcbffcc090db9373b0c5e86b26f0fcfbfac6215c3cd0723fb1b,user
viewer,k6_ws_1172,pts_97fadc84dbd86836de8a636229b03b6b75abd477d675c67b4b49f581c81dfb83,user
viewer,k6_ws_1173,pts_2ca5f1c2b421f89ba45c3ec31672f4ffe6277d8cda53fc9cde6be75f09f7a2ec,user
viewer,k6_ws_1174,pts_0ac052df38f3c3e815f7da207002a8d423350dcf02e10026cbaf0fa00d13dc13,user
viewer,k6_ws_1175,pts_078f78da71130a8f44f8adac33e874e5102120ae7f94b06418870e2d545e6865,user
viewer,k6_ws_1176,pts_44ed89efbede7a795ac3b6eed455bbb2eb0b5121c6f9a1fa50d6ad539f35cf6b,user
viewer,k6_ws_1177,pts_5d196fe76e9f4f4944f93a09001ff2c98a9dd45afb72e3ee1102cac1cdfc11cc,user
viewer,k6_ws_1178,pts_6899951657bf2143f99a4375d778482de25b962d0e09f17c3d146f8a251c816f,user
viewer,k6_ws_1179,pts_0f27b1b4a2e4b6aca21533efb289f0fbb5f1a62b9667a371f93b94fe063ac8c8,user
viewer,k6_ws_118,pts_f673a90a15f5413b8ea030315be3b5f9d1c156adf4e9e37046f8fd0f54635d5c,user
viewer,k6_ws_1180,pts_a6339054d084e0ed3e50573f0d960402bb3452b7e5ad94c37dcc017b9cb0d8a7,user
viewer,k6_ws_1181,pts_7a08dba4c360cccbc210336615bcbda8f9c2df43cb52e1cf0e982909c82a899e,user
viewer,k6_ws_1182,pts_74ddae7184480ecb029fe1f583b82fa257dc270693bd08f17971dcab66062a07,user
viewer,k6_ws_1183,pts_dba37c3b407112f0fbb8ae0278a724c4e240480f8a2a7d7b05cf9a150b3cb08d,user
viewer,k6_ws_1184,pts_abf4375b1d544116807820563130dbadbd15049ddfda480aac14f411d60341b1,user
viewer,k6_ws_1185,pts_711bb3828d8fd6d4da2f1eb1396a461cf759948ecda9cfb012ad5dba557b5fec,user
viewer,k6_ws_1186,pts_cef44f14581802030ac28a0aed96fc240e6f2bd3899835251247ce79daa67500,user
viewer,k6_ws_1187,pts_5dd6a5ea3bc7a9ba58459689179468ea60abe6fe86441ff97d3ebdbcf5689cd1,user
viewer,k6_ws_1188,pts_dd77810e81b9d54566e778325f9033e75b14a5f0c05cd4bca07a15165a964502,user
viewer,k6_ws_1189,pts_8f3e86f7147bac75702ae86909c8775485c7643b7f3f2cca262d68d44e0cce0e,user
viewer,k6_ws_119,pts_7eda7d0b634e31707254486ff7769d9ad5dfe5485cb51bacfad71a1eb1f378f2,user
viewer,k6_ws_1190,pts_c8111eafcd4d7c0ae6483caa2d0042a9068330d7bbbe0e6b83fab7044bccba9b,user
viewer,k6_ws_1191,pts_558f1397c72f43529f4c8807a15c576fb819b1c0590f429f9edd0065046d3ed1,user
viewer,k6_ws_1192,pts_4ad01ab42a855df39273e32065d7c14e4433205cdeac03450aa4a049a0b396f4,user
viewer,k6_ws_1193,pts_7778218d4b50ec5f219719dade39cef851b08578877c83f0f9e383194c3ef1dd,user
viewer,k6_ws_1194,pts_58be4b5d2c2888218efee7a72f1a315db15a852df1cbb95f540f3c15746bb046,user
viewer,k6_ws_1195,pts_2c4c06cc2e43d4bc4b15bbd24ab1be5d7280587e5d3c6e31aa091900e66d56be,user
viewer,k6_ws_1196,pts_bef4bbcd534b8f736b1019e2a77018aea102f407c3974c0876b982bd175492d5,user
viewer,k6_ws_1197,pts_b99c446a092743ecf04728b7147dabe3b0e37ed609ce33488ca1a34019b98a7b,user
viewer,k6_ws_1198,pts_384729e9f2979743eefd79b5f7db655bc09d641eb7a0ff5d03a81872e93e6453,user
viewer,k6_ws_1199,pts_224ea730d3c6c803cae104cf49181488f3f294d6bb44bbecb60e7007ca24bf64,user
viewer,k6_ws_12,pts_ca11d0792f61ae1c14813a0307915244b4ceade37982669ee6c2d96b3d5257d4,user
viewer,k6_ws_120,pts_5da4b3173e8d7c7fe17e53486c144ff79f451318de9764113de911e4e9b46d22,user
viewer,k6_ws_1200,pts_4cfc6458d7ab7224c4bcf47263178064a3aea638a19ab6a59ea522b57d5d48c7,user
viewer,k6_ws_1201,pts_ab24bf0a7bfdc17dfaf35d501244e6e402a132c6b6efcac96a13624e03a6f42d,user
viewer,k6_ws_1202,pts_12cfefa9fd5c9c1b5f0af7e3649ae027231461c9d83874f18d0d4abf9e77d94c,user
viewer,k6_ws_1203,pts_1b78ec88781d416fbec48bc01a16f5642579d6ce3917e2a1fe7ecf0950438a05,user
viewer,k6_ws_1204,pts_d0ac167c46313cdf9d01ac963e1beda7d7f13ff65aa7b893cb6b8174b2afc94b,user
