user_id,token,role
k6_bidder_104_0,pts_ce23371ce72378837ee107280e1f83d33e57e3a243f02355b169a9a08044d67f,user
k6_bidder_104_1,pts_4f7585ef401574d5c048cdeacc990160cdea46ae2c7e6444aaf4ff1c6270f7c1,user
k6_bidder_104_2,pts_ae25626ce964e024de66dac01ea05570856a0e16f7094c86fdd5f5ae52d09764,user
k6_bidder_104_3,pts_32ee1e750118205d2aa3b286609463f4a798119cd20b5afb9813c93caed1c8fc,user
k6_bidder_104_4,pts_3aaf92228a403fa1278736cb76e6dbff0a5b9b24b94629e95863806f5bbc05bb,user
k6_bidder_104_5,pts_428dce486c197773f17b5027247a792055871dbe12d90cec21ea8f18c26204cc,user
k6_bidder_104_6,pts_8d719d4ffed2452dd1cbdfa7d5ecdd317a81c24badd37a7baf0c0a87a659a3a1,user
k6_bidder_105_0,pts_b817b3f19bce6d9490192f2be8ae3d421bf5946d0995003329352ef6015b8a6c,user
k6_bidder_105_1,pts_2c839ac9d7b14f28edf51075665339452463571bf287d2b0d15b3bbb72ea330b,user
k6_bidder_105_2,pts_efb8f0b9b365a8e4e8b11e33b75ff6a2b94e9d0143c782ac401ded33d4de6b5d,user
k6_bidder_105_3,pts_1456592c614c2f754dadf84c239e840cf219d29829b7243a7837da1180c1c0da,user
k6_bidder_105_4,pts_d946927a7569ffb9eb735d9be8f456039f6a3f15919d5f21f5a530f4d81b7ea5,user
k6_bidder_105_5,pts_2ddd1ea1c16a9950f5d0ed9396a75cfbca1e39c4533cfa88b9dd996955e83e35,user
k6_bidder_105_6,pts_ed3ecd3eab3ecd92052e10f7cd7fd5bc4e68f28f4261e6bb3cc81e6f9641fb32,user
k6_bidder_106_0,pts_52e3169055744f279fec14acf104a9dd9dadc7cd0a343f3d7632878f97113736,user
k6_bidder_106_1,pts_7f8b5d4af2f5d4a0f0a92bb45eec9d7e085db97cca1c6a45e99d924178b3a228,user
k6_bidder_106_2,pts_3c9c003e307bf818693b051e42ff9348df8db6cf76d37624a64fc4bb5234c41c,user
k6_bidder_106_3,pts_7d69e782d260936e4323b6d5beaade69988294cbb1b2bc9ce843e311b19fa6d9,user
k6_bidder_106_4,pts_83ecf3771f7ff067ec5539de86ed8975a1fd194ce54fe4bbfb587cf2f5a67620,user
k6_bidder_106_5,pts_de0d8c78bad651c414cf3df3137d39cc33edb6420d24f2f511bd1bc3eccd8df7,user
k6_bidder_106_6,pts_1328f5e101d7b837745ae7bc42de9803d3c8fae85c10caa2bebecd106263f520,user
k6_bidder_107_0,pts_cda5027dd375d83ad88d6ed14748b836e64521d0405ffe188d42a474746e67af,user
k6_bidder_107_1,pts_257f6097808f98bacfd28011b0b023bc2a3356bc5542bf31fa05cebccb495038,user
k6_bidder_107_2,pts_0947db344806e0b4545ef1c83a3963058535830c1779e61726bd88edf5c54a2f,user
k6_bidder_107_3,pts_224d7bd673623cd4723c50293ac2441c0d079239ad7333c7e947d5b2e93d59a4,user
k6_bidder_107_4,pts_4596bae396e86dc66b9f6a81ae5e5976652f343f18a927d3674114aa9a4c5a43,user
k6_bidder_107_5,pts_60322fdf77d5ff6b4072afc59ac1ee0804cf47cb208b333e293c5a5ebd829ac1,user
k6_bidder_107_6,pts_725361b372c2b37f2c8762bf07e932506ceda76444d979bc005809a2c1650937,user
k6_bidder_108_0,pts_e26db24d8a39fa4d0c8d1d9c25e224b80e225c9e0dcf3a44c4c3fe305b04b972,user
k6_bidder_108_1,pts_2549b27bba5ba75187c4fad7899a59d4d12fc2d4473294e8e4e04c9d16d673c7,user
k6_bidder_108_2,pts_6da6cabcce5f8f9ba2b58d0a1e017b8f474aa0b18eeecb9ada509f6047738759,user
k6_bidder_108_3,pts_855d2adef1f0d656157eafe511aee31ea7ee5a3378623e9aca392d9a507c207f,user
k6_bidder_108_4,pts_738cd553a1ae83e05d82c0e3df33ac2e579a682c47c705740a2c77fc900cfaba,user
k6_bidder_108_5,pts_8caa37c30bbedf445b6d82a24d02bb025131b7c9b72a95496d7a917f71e61290,user
k6_bidder_108_6,pts_f386d876b773c5765b486cadebff7c12d892b5ea586ac9f58bb43ac18eab2114,user
k6_bidder_109_0,pts_28551e32a7d37a6312efc5bace6683fd8fc33381336aeee0be69c90c56667174,user
k6_bidder_109_1,pts_88e119146e8fcd279e67368239daa40c3e051d0040cf3c88eb34ba504e387126,user
k6_bidder_109_2,pts_d7e7a45f06230f205dc44b9d15a3467cee03959075698f1cbf74d24f963ec8ab,user
k6_bidder_109_3,pts_f7f489b88b7ae07187f9c5ed18ce00a1ec14386716f623f2a706e076444bc482,user
k6_bidder_109_4,pts_55267d63a3b60270867bf80146512c37c0ddead0d7f361dd85f1f3df55b260a3,user
k6_bidder_109_5,pts_9aca3c7f57ba3932aae5b7e295dd2fcda74b52d197b08a2f5405e36939035f30,user
k6_bidder_109_6,pts_e334980c0aa4776496de544aad23092273d41fa856652a86fb0ac5954bb12ea7,user
k6_bidder_10_0,pts_056ef8b3976a7a72d1979a85e32abc1b877c291536a896af4f562fa902794543,user
k6_bidder_10_1,pts_a57f1f1190c934681717c8cd21b7c121325a1cb2c43958c5c666bb3deefba915,user
k6_bidder_10_2,pts_850914fb5689d9072278fba9ef5bff3bd66dc14921240ae644a4a2d6e6ac8f11,user
k6_bidder_10_3,pts_99f3a8304ffdbe643d645461c85a46aa86990b22c26add6b71fa24341a1dd041,user
k6_bidder_10_4,pts_353d6ac013309ab645c6f6add6c8c51ed8412dae621c92be5f4e67d0cf4ea088,user
k6_bidder_10_5,pts_25f2ce80756b45c1b406201f0c882c41215e3cce049fcf141c32358a12c761c5,user
k6_bidder_10_6,pts_1d9a6aeaa1e62f8aa204fd958af38d4132df9e2976d2a18fafd128ff995c85aa,user
k6_bidder_110_0,pts_81f35a075b8a81f8b411c8055dcd3089e36837d4e9222e8d44d730915eb1fa06,user
k6_bidder_110_1,pts_65e6c79b88d849ee3fcf87e57c5c8d46567b03ffd8e16700fdb7470bb2c6053a,user
k6_bidder_110_2,pts_62718e462d2bc841a43c16feb08c33133dde597800b059704f09df2148de3d1a,user
k6_bidder_110_3,pts_b3120d64126b5fa829d596968e555d4e2e26f926b6520bbc6374e87ff34f4f4d,user
k6_bidder_110_4,pts_230d10563447e3df81b6f145dee86f0267a13f5e6c06227123c337598d3ec746,user
k6_bidder_110_5,pts_2241dfec58b47f8e78b209cc1c4dc1d5403178a62ae57f97b15fda2e7a659cb3,user
k6_bidder_110_6,pts_50bd6e61d44bd47cb45fb06d1fa96b4086f0a5b92ecd054b54f3968815d6e55d,user
k6_bidder_111_0,pts_8c145d043e3746cc937dd6b0581d7a87c985646b948d46ce544a3915a0d9fbf6,user
k6_bidder_111_1,pts_60bf79b9dcb9b2540838079d48f3b186b7bb9e6ecb609f597319a1855b4727f3,user
k6_bidder_111_2,pts_acfb33f5066bbbc663d63f85e916efcccf9e3d0ce91ef310de2f11655cef836f,user
k6_bidder_111_3,pts_1f0480f61094848027f71cf661e8c865b04e88c5bae8361bd554d05b8728c14f,user
k6_bidder_111_4,pts_6e7e9355fb1ba874d9478548f31c5a0f71ab26a9d916d2c938c6623a52b7e9e8,user
k6_bidder_111_5,pts_39de0d7ce8ff35e2e87a7e20c465c7bb59ae19a9d4efc8e7bd1aff5c537229c5,user
k6_bidder_111_6,pts_e7a65b7e4d28c8ecb839f710d153869e985800786aa2f1985e635d7c2e0382b4,user
k6_bidder_112_0,pts_575d35525411659e404b21f1047c7337acd1e7877a5eea102f393b3c83746482,user
k6_bidder_112_1,pts_5ee8840882176ee2e70b3d837bcff282927877b92abf5e0836a8b77b9012d8f0,user
k6_bidder_112_2,pts_45cccead8331038445427bcf4bbbf7e436925be8522fe47810e4e4cbb33ad761,user
k6_bidder_112_3,pts_64b12525dd6fada10b04a3d8e5059d68c43553a68743d399588911b68e18802a,user
k6_bidder_112_4,pts_79d3a01b7d903062eb72ec8c4bf33353db6a1958190a78952f6977c52d869409,user
k6_bidder_112_5,pts_4dcc98f6fa08aa46bfc096fd204dff66a5772afc9c4cc1b2084a29c6aa9d5266,user
k6_bidder_112_6,pts_07da47f0ca39bda85cd0da5d42c40f3332b265b46a29cb8b4635682af4933fde,user
k6_bidder_113_0,pts_4513bcc464b64fe0c2d5340d221622aea3872e1cdf43a867039cedf2b7f67212,user
k6_bidder_113_1,pts_f0d6b3e83055835c216e98541b59602a4e5afb150f1198ed296f8ce031ce770e,user
k6_bidder_113_2,pts_aea6fc957bc6f2dc132b0788ef5e7a0264213a05265ef764661d476dcff94a40,user
k6_bidder_113_3,pts_8652b834369672980d49f7de5666647b7166d0f66a51523e6893716a0beaa74c,user
k6_bidder_113_4,pts_e0e2fe1c16f8108e685264d5ce20a188260a00427382f51cbb2265d7d89cebff,user
k6_bidder_113_5,pts_3f949fbee2f7f72b3e35e891187b12714579bb3a2f04666bb91fece7eb812b07,user
k6_bidder_113_6,pts_c428ade5d3587398b65658e0b7d27e048f2bf51fabcfb52caeb6059ca861e9d0,user
k6_bidder_114_0,pts_d57a4850322f35b2310e886e01867b65ae80efb5e8681ee1d755b36597de2c83,user
k6_bidder_114_1,pts_ed222b77f49eff29f70eee7b61cbbd5b59d3ff9e0df651e2da97a86f656a8281,user
k6_bidder_114_2,pts_f911ed043dbb3702bbcdb8ecd711d3bf13896a9a7934bfbd62b6670c784c6be6,user
k6_bidder_114_3,pts_06a0284e567da05fedc936e5cc7e4f790471f9bf619264e7307cc8d8506c1685,user
k6_bidder_114_4,pts_e408fc9d1f0e8373f33a1ff17589496e934cd6d860d1a7c6e1e85b074b26676c,user
k6_bidder_114_5,pts_d4c234ab14a56a6995bf29ecb46e71cbee7b89f6839db0a5738009b5d5630d19,user
k6_bidder_114_6,pts_299c352e12f2cc41e9a9760725d5383a2ef90c41b39cb72c8d20539dd265c818,user
k6_bidder_115_0,pts_b4483425905dc32c9795591c81b9b0fa8bd1340d8bba4b249689e709cf727cc8,user
k6_bidder_115_1,pts_0d4aaed6f799849c053dda0ff510c9337ebcd2b5779d2fe9ce3e87f6dfc69994,user
k6_bidder_115_2,pts_67d02ac1132569f5b59cc6a47f4069e0fe9f328ce926b4b12fbdf6cc638970c6,user
k6_bidder_115_3,pts_8e7ebf7e7e42d5f6fef6d7bbd2d56adaea3f71a729ff038a84498df30b4b7c4f,user
k6_bidder_115_4,pts_8b5d2e24441fd6ddf398831ef0a915ae7e2638464583216a6cefd55d4890f77e,user
k6_bidder_115_5,pts_0c3849d37d06bb229b1e63c7701f24c4debc86ac8570d2f4fd6c60b9173d2b9d,user
k6_bidder_115_6,pts_545e65223ebac5e6e5cb94011c1574ff2f7ec77ed62d2af8c33ad10eed6607be,user
k6_bidder_116_0,pts_cc8c0b0c54520c815fd381f44501293ce72faaa5295bd15b185fac8a8a71dd23,user
k6_bidder_116_1,pts_10d014571e4b8e6113ee73662d1678ab87d9318bb3954d8537f8a21edd79d268,user
k6_bidder_116_2,pts_69c62d1ccea23300c2e05dd37d29dd64b01a0540d1396d686ee3a8929dfeeed9,user
k6_bidder_116_3,pts_948607339632695d3ba04eafd2181268e9649a3634ed6e040679531c2c1e68d8,user
k6_bidder_116_4,pts_27ca2d905afbe362d52bee350ec4cfcc0d4d99ebd6e1952109004f22be0be420,user
k6_bidder_116_5,pts_83cee522fbc48d3e6f630641bc9a6c4d77d6cff9c03447f9636334bb03bcf10e,user
k6_bidder_116_6,pts_020e147d5197046aff1e24f8a2e05a1fdc75919ab93f7b65ab5b6d003c8142d0,user
k6_bidder_117_0,pts_8d38df906921f58b8a959ab92413a40b1a8022404e73c5af1828af471c840985,user
k6_bidder_117_1,pts_2be0ef88f8f674fc73a08321521b137414103d3e8840d0ee26d0c5235f5221ac,user
k6_bidder_117_2,pts_860ff97ba1bc3644683434ecc8d0a0dad9ff522b3c961e62c0ab880d7332d9a6,user
k6_bidder_117_3,pts_01698b200bc5e536a3e1b3ae9a2067b5017ab597beceb90497caadd4a6405f70,user
k6_bidder_117_4,pts_6a5b9842bb0db13f218de1df171dd2b42c66ac81d5c5d0e28413dfbaf3b3285a,user
k6_bidder_117_5,pts_d15f198efb4b7d756d024e19e435f4c7a55d7494d12dbde3076dd0ea4d2f43fa,user
k6_bidder_117_6,pts_083c3a6a0e425b528443a2f58df5c759cacc2bf81a6a53f89b571b7596654371,user
k6_bidder_118_0,pts_ab4e52876a1d8a0afa1c9a42558d32774913c59a845adc284d829797bc37a473,user
k6_bidder_118_1,pts_033ad199bf9d9f1bf1bd752f5a3a647518cbc847afe37fa3eb6219517de82929,user
k6_bidder_118_2,pts_a51c183ab78aef47946af6a25df93d6e5a6ecd9d54d0e350bd3622d544fa232a,user
k6_bidder_118_3,pts_b8d029cb2e065026208289140528d84ecc1419a85b6a124bf245d79ba981267c,user
k6_bidder_118_4,pts_b8b00b191e3155571080c7bd80730c3fe782954b21314007539e85a0fb5e8437,user
k6_bidder_118_5,pts_dd2f255889cb9f2e0d7d6295f42028c89b8aea997254f226384147599259a427,user
k6_bidder_118_6,pts_5f44ad542af5c1ad863b31778805446e51357d29a68b767af6d3a348ec6208f0,user
k6_bidder_119_0,pts_f302d4e9dbaea2a41a0de09b5262e40318707e8cab2b250784c8a283ed9d1d5a,user
k6_bidder_119_1,pts_d12a667d625560782710561f9d99c359afbb4625cbb2d14006cd233dc6e65fe6,user
k6_bidder_119_2,pts_75679b5e9ba73c9cb3169313a50bab1d18dbd78ce481ab3e44d365b6d8af3770,user
k6_bidder_119_3,pts_b11b349208e2970fde04d25f26be16ffb801407e5f80e3766424e279e1c700b5,user
k6_bidder_119_4,pts_2acd80488b93e110d3e85bc4197e52be93bbb9e242422e50c2e0080f4fa64278,user
k6_bidder_119_5,pts_ae2cefee0f7c4504d2a30916bb7340f323a529b95ec269bed89e375e003ed52c,user
k6_bidder_119_6,pts_b70e409698b8d9b303660ac027c0c5a1f0c13fea7ead8e982c16c643b86da154,user
k6_bidder_11_0,pts_2d5d5bafb1a839112e954f976135944ad9015fe4269ad9afedb086b37f9a1215,user
k6_bidder_11_1,pts_5d175c89bf7e6a7f3aaeefedf4fede6ba3270fb37e6e4c0115fab7162aff6b48,user
k6_bidder_11_2,pts_f0e7173cbea3e947054c31d2ec3865ead480ad80ca358d368345f8cfc3bc7a18,user
k6_bidder_11_3,pts_8bee6601a62e27afa62d2a35918de71130b64490d68579be3437d477878fd219,user
k6_bidder_11_4,pts_8ef279f94f8a71918a3eaf40e7d4e7e3a73040ab1e7de0196c065161f3761499,user
k6_bidder_11_5,pts_fe4ee2432c9122c8d75c40f5c1c14f8f5161beaa26d4c754cc2edbede3e61fd1,user
k6_bidder_11_6,pts_1f0298810816302d2d20d230c169f7e10e1a40374e71d3aa922cb7fce59f36c0,user
k6_bidder_120_0,pts_7c95898f49a0ddfc1a4885794dbc1240527a83f17921de0bb035cee5c5e69f57,user
k6_bidder_120_1,pts_379ab1ea76d2de02a8ac8b3bae584a4365ed15dc4ddc491307283cd862f346a3,user
k6_bidder_120_2,pts_c4d494361afde0302009f89891a08d90404896622824108a803fc049ce2c5870,user
k6_bidder_120_3,pts_ee31a06ca39724cb86eba11e76f859521eb16645f23c3280b058666919fc5d5d,user
k6_bidder_120_4,pts_87c1c0dd24656163f15b276861a546e97397fe4e348ebd8b69b73632bdf79fa4,user
k6_bidder_120_5,pts_2bb9c68a94e28d4d45df72089fd0ff49ae38a4d70e74bf44ae080086fb8ce69d,user
k6_bidder_120_6,pts_079c6273e33ede6fdf66e7b37260ce7c525547b62594a3adef39bbf611b8f8ab,user
k6_bidder_121_0,pts_cab42a80dbda4a70304d533d75b292f019d4596ca50d03e6bff0393fdc7cd518,user
k6_bidder_121_1,pts_a4826c0c65c0ccdd5d7176b6a0c6f065d83fedfd7685949454d3fb7903fc482a,user
k6_bidder_121_2,pts_47e64ccef16b25e266052b42c2c4afedd3809b4f63b72df2f00147fbd145f253,user
k6_bidder_121_3,pts_77caae411ff292c968d8b3a4da3dc2350da60b1c42951adfcd8fd923209b5927,user
k6_bidder_121_4,pts_8eb0eca4182fc53fd199da17c9c9760eaf85fa8f758fe6d22a1217bd2ef16af3,user
k6_bidder_121_5,pts_7b860816c47b7afac344d72701a688e9453de096b583cf6d4e0c68a3bde26ab8,user
k6_bidder_121_6,pts_15eae2d84e5c63e32cafb62bdf108bd10a2e06c53eabafc81a278e2fad9be5c4,user
k6_bidder_122_0,pts_3fc8f364eff7ff5c39617d66ab2a114d9469c7903f6337fb73ea5608416bd894,user
k6_bidder_122_1,pts_b898d0dc39a75b232189fe7be4844a71f97ee10c36c8cc27264f8fc3d6ec7513,user
k6_bidder_122_2,pts_b359c33b9f8d232f3d3e6d6378106dded0df961dfb3719497778baa423f50c3e,user
k6_bidder_122_3,pts_1e57d2b46ed0fbd746abd8f7252988de24e5e7b1c561f83285e14b3917d3dcb0,user
k6_bidder_122_4,pts_0e892d780861e5e03ba949b10f5f1e0cc3618cf2e66c36afa1f83941320bc06c,user
k6_bidder_122_5,pts_576cb2edf1b719170f8a177715a509fe16d06e38f0128dfa3503984ef86802e0,user
k6_bidder_122_6,pts_fb890ebfa76cd8615fb8f5a23ce69f499603c4a9cef68b41a7c9c991619a412e,user
k6_bidder_123_0,pts_bc210305d90e2c79b1476664109bfb43f6c90f4eff7622c7105e1d95a7e4f4d6,user
k6_bidder_123_1,pts_ee60105052192db512264e7177fdab79a6b02642a745fa0ed667293a8b78a090,user
k6_bidder_123_2,pts_cc17659d3c4fd9c8197dc9d2fc10e19b132b3fa53e791fc608e57a023d715979,user
k6_bidder_123_3,pts_a3fbfb029d0b9873788ccf89803a9a782368a2eaaff708d96218c77d02c27b63,user
k6_bidder_123_4,pts_86f9a5fe56504da5b5c8e48a1c8e63b6a2c2fd7b93345c9ac1c7759c66eb29bb,user
k6_bidder_123_5,pts_4740fc5d4ec054dbb31b0253bb2436902461c2f5acdee9e36ec38bc826d56380,user
k6_bidder_123_6,pts_93bbd717fbbcd6ae33424876ab6459443ca31a002657a469d06346f9bcf7ba83,user
k6_bidder_124_0,pts_2dbc1a7c5da15729539312ac05a2cb8b8a2c48e2814ce85e354925d3936498c2,user
k6_bidder_124_1,pts_1f4bb75cc99752019a67c9220e63d87eeab88f56f5eba097616cdf712ab64678,user
k6_bidder_124_2,pts_2386abde246991f67114a520f9c803a3eeba01ae00a550f3650a050f85f862c6,user
k6_bidder_124_3,pts_11ced38541759df6d6ead14f12aaf7eaec64662431d9138a85cd57ecfbb5b420,user
k6_bidder_124_4,pts_d6c8f0aab98478d1c5ed967390bae0e97cea03257a3fd0af989f59ea34de1245,user
k6_bidder_124_5,pts_77200ab521223a9486d34c8e9fa004d26f0221ab6256daaaa269f49058498b22,user
k6_bidder_124_6,pts_5825784267948abf22599d2d72b13ad57f0b7d900f27bb1044e49804d6ac9ce8,user
k6_bidder_125_0,pts_22ce0c99579460df7f676fb5af5bc5eec3f64cf6c50b2d9d39d9093fe7f58abd,user
k6_bidder_125_1,pts_fcb21b3a720ec4727157a83a82cbf8e960fd580957dd57585ff2fbafb81ebf9b,user
k6_bidder_125_2,pts_244aca3d3e887e088e3045d306b4719350174cb8c5a99ba3a7c11988d4b268a2,user
k6_bidder_125_3,pts_7debf47197891031e7382e227456c68da806835d29344afd0f37ac5880490db7,user
k6_bidder_125_4,pts_9bf286705cc2ef28155b6219e907f7bfc8d86372699ec5edf3e51e19e4fd2a34,user
k6_bidder_125_5,pts_a09d0bb438b538f0736ad162c3e634e8c8cc260fea2e9d62c691365ee51a6601,user
k6_bidder_125_6,pts_e3133d6c09978238ee761ae66b09eb30dce69a23ce490fa48ae4a9473a0edc33,user
k6_bidder_126_0,pts_6be14382b036334cc8fcbb9bcd68be1ac2916c7ae1d9235d77bc760f758805fe,user
k6_bidder_126_1,pts_cab7a5242d19da38a5aef15cc7ff19b8c021fa91c9ca15d54aeedf7338aa8a23,user
k6_bidder_126_2,pts_ac04517c33079b25518d74afc6106b77771d9d3f7d644e457a681c2901bce704,user
k6_bidder_126_3,pts_00a80b49fd996a911fb16bab0eb4aed4bab86c29119f73850b2cd2e125bdec1e,user
k6_bidder_126_4,pts_5f4e4543b0d6631817a2d835ac92405fcc6fde5adaf1700b0a1c70d56ac1af3b,user
k6_bidder_126_5,pts_2c5953feb9a2803bf5f50ef95887fd8d7ac5a69e524984e3fcff054bfee425d0,user
k6_bidder_126_6,pts_f8e2e8f7a57eed343c44ddc6bbd1edb6f058646231b7f100d22bcf1ee9ee317f,user
k6_bidder_127_0,pts_0f25ba03eb73aa47569370acf0d26ddf11211c5ee4b715934f841276234e22f8,user
k6_bidder_127_1,pts_48e3a886badd607f7ba31eb2f8b2c718c2aac595c98072ff65cedc932960a408,user
k6_bidder_127_2,pts_e32ecca10343076a31335d53b65c3e0387d9ee2d5e0d3207b581d4339e39c1ae,user
k6_bidder_127_3,pts_f0ae15c670b718635fa1e07fff9d0bd29c9c6ca17821c4f1b90012c096fc62f8,user
k6_bidder_127_4,pts_ea81422fc26b725330fc5e357f93e2f629fe7b6b3a45b83e8379e9c8765aed0c,user
k6_bidder_127_5,pts_49ffcbaa2b0e24ef54c1e4526bee7fc63e113cb030fd7444ac2c04fbb56a15db,user
k6_bidder_127_6,pts_65948936c4a42688ecf87ab5386694d1f4349059251cf99dc0a62cee1f6e0061,user
k6_bidder_128_0,pts_4e4f423eeb3a3c93053fa890a00225b9805f562c98430ce8ca68446b5027b326,user
k6_bidder_128_1,pts_97bfa7bcda2fd72404ebdb663983e2404d355a2e5b32948df69491575517f4d1,user
k6_bidder_128_2,pts_29443857c48f26ebeafa99b758a759bf91d1a743b87d179e75f14d1659bfb0a9,user
k6_bidder_128_3,pts_5b13779df28e0678ec3939441a0081267b9d2eb92da57cf4ec7fde9b008d071c,user
k6_bidder_128_4,pts_c9c983ab39f98f8afa2d49322784abe88e84865516b140c76206cee50b6fba89,user
k6_bidder_128_5,pts_390094ffde70b3413228574af83620f75ca563df977beed6e117a927765f23d7,user
k6_bidder_128_6,pts_5b8478761e717e7a7390825f03f848501117c97e0c888ca31b116c95438ff37b,user
k6_bidder_129_0,pts_bf06a08a9486c641ec6cbaac51d23e2803d6c40a421d45a7e226b7ed6fd5e9f6,user
k6_bidder_129_1,pts_01d22a6f50fb9d1fd485451919aefa92ab3bc04a486af49a33af6434d91d8560,user
k6_bidder_129_2,pts_9c94b6713a03dfedbd270a12c5c25ceb09f2bc8100992b3b7fbf8a4b58e835e3,user
k6_bidder_129_3,pts_07764f8d00266e433f8f9169017a241e426e84156b20f8a346acf597b97b9ffa,user
k6_bidder_129_4,pts_f227646946c732df6760c4ab7db6bed10d3d70ba26c2927cc1786a74fad95aa8,user
k6_bidder_129_5,pts_4c66526a44e9116dbe9e78d5220d17238080c01e84e1ac047afc3a0d696be088,user
k6_bidder_129_6,pts_580ff0d0c29fb2573fc9b658027451ec36b8e4de5becbaa192101ca1f1ca2f7b,user
k6_bidder_12_0,pts_7324dd978d275733bf20626cedbfb884c6087900cefcc22b0ec7635fea881e94,user
k6_bidder_12_1,pts_c2194ddf89e6ccc28f2576cc34d89b566719550a3a0c3e735a8f80cdac44431b,user
k6_bidder_12_2,pts_fbb85d7df6ad484f7ce07e8e6cfb492d6a772e1eb74a203b1d59bfba07a9b5d5,user
k6_bidder_12_3,pts_5056660f29a630d65d7d45cc9348f4083d72b40055054ff9c4a61e2ce12e3746,user
k6_bidder_12_4,pts_386e7fed93d645e7cdc004e10a5b13a802035ecb01ae40883d31463e4591eea6,user
k6_bidder_12_5,pts_ba90662ad6c5feabb9d854cefe46ecfa9c53ce77957ccc66717eecc9ead8d6c2,user
k6_bidder_12_6,pts_a7c6801fd752af3d9259492366e1cb11b3a2378917429d2e670bea890c4d2333,user
k6_bidder_130_0,pts_34c134a1671bd6a662cdbcdc20599bfa9609441e69dde4336e74f4e39cd1ecf2,user
k6_bidder_130_1,pts_bbd2badbc9e60472251acbd2034f2dc3a95c95e8095b0f4e3fa1c60c2a58c051,user
k6_bidder_130_2,pts_4106836abf59490f92508e60bf67736687f1d4e06444d0adf323b7185227abe6,user
k6_bidder_130_3,pts_0a8bb021a772796e7c8d41e1295e86af64cf5ed24f7bf152de4c0eb7e65c81ee,user
k6_bidder_130_4,pts_985dfcbc17893a1eda8c3e22d4b7c9610c2e088d37252da40c03d3f143f94598,user
k6_bidder_130_5,pts_20d816b81394cce2847805c1bc1c98d2627798e5234b124f8c9f32e431243278,user
k6_bidder_130_6,pts_4c576674881f6b527bcbfb4222cd84029b1ad9325eba1d77311aec5035e7237b,user
