user_id,token,role
k6_bidder_106_3,pts_b96c5184cc39bb542bc766db61b04eb33191d6cb70a6ef59b2d212d662a29586,user
k6_bidder_106_4,pts_538851ce7c7cedcf09993425f3bb2c71d3e9a791c225e3ec205b9e699dc6d993,user
k6_bidder_106_5,pts_2acac3bbec9f202b944333680cd199cddf38846388d64db11b7607f5ec9d1da7,user
k6_bidder_106_6,pts_5ae9bbab100b1246670c399fb917f7915f144bfef6071e95cd878a18a855b915,user
k6_bidder_107_0,pts_5919d6f80d3127288b069d28c3f9ea262172a499fb557a92a62f679b95731267,user
k6_bidder_107_1,pts_eafefe36bdf7f0e15e6c370a05b052538a1440fd7acc51b3bf4194ecad3ae6c9,user
k6_bidder_107_2,pts_d3b2f823fffd84e9c7e01e775d0dc1451033d8fab97f43c5d9aadd8565e4e82e,user
k6_bidder_107_3,pts_db091dbc94dbb99e82dcf00c8a46a21a4eee7191b9bc12b1d10b898ceff07231,user
k6_bidder_107_4,pts_bddfe720f1ab9b15612c48349a5eb6ed84cd9e0274427ddd5d367c786bd59e53,user
k6_bidder_107_5,pts_18904496a14a5ae4ca91aaa0fd69601f8a155e8d5403267cc7d884bd618203d3,user
k6_bidder_107_6,pts_517342ca9b221596b04210a21bd9b3de73a147e7cfd427c348f32c63d8cd63dd,user
k6_bidder_108_0,pts_2a1d3d5fc446025998e314d2ad61a560b379ec962ba68d5e8d375afe14a87dfb,user
k6_bidder_108_1,pts_379fafd59dba54c12ca219bc68a005d2f5bb1446aef15f8c58cc93d1672a1740,user
k6_bidder_108_2,pts_3e9e2d370b97c813be6e28c6da02bbe500de2e05cbe7bcbe592fe19ca6d35313,user
k6_bidder_108_3,pts_5441a80ab5f9021a3ce52b797bd7cd3784403d63b9c9ae477bc886aec83352cb,user
k6_bidder_108_4,pts_ecce16fd32192779af1e2038c5663884208cfe57eadcbabd837d8bc9f0d52902,user
k6_bidder_108_5,pts_6a548cddb7d6b8289a6da929ff20773e55f58cdfd319051ea5d173676cc56ea0,user
k6_bidder_108_6,pts_c175b01a7a66eec118fff35d9a584209afe8dd5d5f530d1c6ebe7893028dcc25,user
k6_bidder_109_0,pts_31b1d420a47ab1dfd2c8288d83419c3cbd965621796c8892896dab744c6812d3,user
k6_bidder_109_1,pts_b1f1d36f1b4dccf227d9e2ec1779a6299ea64f2779983561ec2a226a34cec310,user
k6_bidder_109_2,pts_febf6e23c97ba0f6298c6363f9ae03674fe5ab7f49c240ccf2fd48682b08b2c1,user
k6_bidder_109_3,pts_90525efe4272cbef993da0890dbc4db166dd7fd92099defc510e9cbbf9d2f805,user
k6_bidder_109_4,pts_9e12b846441d57d4fab02815bf46f83c1b9d9383c37da7977fe2704ac92149c7,user
k6_bidder_109_5,pts_e3f6d5e07aa397c505fc0bfc95897480575c6d71a2c2bc4d5798aeef1d1b6e05,user
k6_bidder_109_6,pts_ab0f856e494c3cc252aef28f7771270af5bc2e1cdc9c26154fe63087274fbf7a,user
k6_bidder_10_0,pts_2686776a2c4e75516fd5babb2bc5e49a1ce7108d370ff502c4dbfb9811569a56,user
k6_bidder_10_1,pts_4814cfe7200482cc49cb51e428c17f77c8b2e76c0f06cbf2a57b1ea13260b343,user
k6_bidder_10_2,pts_32152a5b4165a8d36401af713929a4dbfc19e9e49cf40bfd83c4c6af36e23d8a,user
k6_bidder_10_3,pts_8ef7e80cc66028de569244a5122c889c37659f2a1b6f2d05eb859f99d5172237,user
k6_bidder_10_4,pts_24757a92d3a3267c08049836809a567671d8f9d8b2a2a2ad58caeb9950952526,user
k6_bidder_10_5,pts_3892872e57dca1fea2cfc615c3a7b2a7642425971c0b55949f21b27d57cf1fa1,user
k6_bidder_10_6,pts_e0de7f8745c093bf7c57e662c22ef32554f8e4d2775280730113631e76de3c19,user
k6_bidder_110_0,pts_696dd7e5660e79d02d000fc99b2ca3c5fe052e16d8a4f928440ffc98555fac6b,user
k6_bidder_110_1,pts_e893f61d72b24d693ba9f3cb4b0f0de05676bebb3f61c7fa0ff7dcff88519a36,user
k6_bidder_110_2,pts_604c5d799aceea076b2b46e44d79b092f46dbecc7f3a5dedf08f85545322aa40,user
k6_bidder_110_3,pts_600c7f39f4fa6a0a8f3ac19bab4e98ca9c8cc4df0cce420011510a691563ac76,user
k6_bidder_110_4,pts_5e277cedc57ec1755fa409cded569b07260ceeb767ff39cde7feacec34cee658,user
k6_bidder_110_5,pts_72e2ad2bbba71d885f61589917dd4ca0d9575c9d6f0ae078fa34a1ed4f1f2ff3,user
k6_bidder_110_6,pts_8a5e3757030d66033a448a8f4e6f67d50c7ebb60edda02fe4a25ab7eae61bac7,user
k6_bidder_111_0,pts_82b6771043cfc7630635637bab1b90768d7891a3f7a336af58398086b668c589,user
k6_bidder_111_1,pts_48b5c3f57cef88cffed675edf3670eecb6b80f18633a5558aa15fc3bb8d0e175,user
k6_bidder_111_2,pts_6d3d775ec7a092aed19d2504c43709a7c0f9b6699e7beeab257dc4b3c7a5a89f,user
k6_bidder_111_3,pts_79ebfcf6aba3b813c909ec8d6aa74fb01cc130092e6b290ccf1a8e58cd126277,user
k6_bidder_111_4,pts_e35fa06edf9ffce5e6267d867093da05c3cf103abef5041ab16ec278f66c705e,user
k6_bidder_111_5,pts_7ee3ff749ba535fa8069aacfb7f8e44a96beff49571ecafe97d98341614c461b,user
k6_bidder_111_6,pts_fb72942eed3827485e1892a1437bf22c8e4e70b4152f7084dc78afc34c730f01,user
k6_bidder_112_0,pts_e0da548cbcdd35e3c0a4a9156acfa1d77809c41a2712d0e2ae22b1d0472535e9,user
k6_bidder_112_1,pts_e7a8af6759aeac4ad2bf630ea1e7f463ce8403c5958569ee7de81f679a02fbfc,user
k6_bidder_112_2,pts_c54399fb215d7a31603b30343ab7be4b377d53541f032a3f965163d7f0193745,user
k6_bidder_112_3,pts_73010b51813c9c653eec80b64bab85219ed6b2ffc7782339fe02dd2047d2c47d,user
k6_bidder_112_4,pts_c6a88740f6e6b511416bbc2f4cb097b13d53eaa2159fff74803e34f336f32519,user
k6_bidder_112_5,pts_cd118c1875e3cfbfc8142df4391db6240b2e03fbe716e372433742734990bc2a,user
k6_bidder_112_6,pts_f075a5177474f28b8896a83053693995f40fc0d29edf815a807904243551eb67,user
k6_bidder_113_0,pts_eb7d0404f8f96bebc7be9b148e679313c613deacfad9a39a0507efdebceec935,user
k6_bidder_113_1,pts_540f5fe4b6b4cd4da2f3ff72e7255c39fe441eab18c902669f946edb594450ef,user
k6_bidder_113_2,pts_b3dbbf21c43d46744aa65c0a299d77ac4f55ec51fe85aeb676977713040be0fa,user
k6_bidder_113_3,pts_a3dec0db56d489024af32773731ef143aee95db7ec4271e1843235d3bc6495b6,user
k6_bidder_113_4,pts_7955598065526098fb41ee4ea0fd5a1de2fa614b57596d9d9e2f7b5f7129cdcb,user
k6_bidder_113_5,pts_f8785efcbb2989b4c57b91592751e164480077422a6f1485f8458fb35e86cee8,user
k6_bidder_113_6,pts_b74263caf724598b0fded57fdf1d7f7139498f0f19a24e2b4bdb3d089545a43f,user
k6_bidder_114_0,pts_a79b18a96766375f9460f748a24eea62fa12cefce2de65797f4a742351bbebdc,user
k6_bidder_114_1,pts_4b41cf0944dc7611a3fe032f8053d3cb76b88bfea586c7ed88d16d64d9c99c83,user
k6_bidder_114_2,pts_8a013bdaecdd5d47d890258bd3169a639f9dff1bba93d71a9ea8f6c926e634ca,user
k6_bidder_114_3,pts_208c9f702611b96438e2ce25dfcb76bad398ebf5e2beb6544bd329be81ce10c0,user
k6_bidder_114_4,pts_f4f633786248fcd4820d9bdad87426090b22541832b21d2f967c5082b4271420,user
k6_bidder_114_5,pts_b4d7e47a6e6be4476567968c44e42b25205fb861ac5469fcd57f60d3e7034d7e,user
k6_bidder_114_6,pts_edcb3b17996e11cfdc48f3291c1ddd9f7283ae4bb1ee4b6d750813e787552c72,user
k6_bidder_115_0,pts_ce7f6310cd4f6c0ad80a8181639807879936ed2268de1ed95555f802432461fa,user
k6_bidder_115_1,pts_c29083084acd704b7cc11989d35cb80ba953e85603c085588fca6a3c7f82f65d,user
k6_bidder_115_2,pts_933c8fe01c77db8903bcca27574adb9bbcde62af2823af1ff7000f54802102b7,user
k6_bidder_115_3,pts_c17b17adb0f3926e124cf50d7a12464f3fd1f161375a0892d604ac3a7de9ef6d,user
k6_bidder_115_4,pts_d21b90078ec89cae63c33a6393ab9563bda6e06a39b8b87765ccbac610aa63ed,user
k6_bidder_115_5,pts_a6c531fc283db63f91c05877b32ab01ce9535fc0e61575fd1a72fcde084d4f43,user
k6_bidder_115_6,pts_cc156def3c8d7a0ba1a6799b26195fd4ee8d1692a6206b41d51bff98456b288e,user
k6_bidder_116_0,pts_c8ca05abf5d674a672a3a9ad5c4341decc3763717d7782e272338f26414c26a5,user
k6_bidder_116_1,pts_0dfeb5fc0ca3fb36686769dc378953e0e51e0e2680fae7f937dab9755ff0ed38,user
k6_bidder_116_2,pts_da7a0c5b990a658388ea46188f36b2ed1524b593b6779c570467d21581df1cc3,user
k6_bidder_116_3,pts_2f21ad87bb8c98092115e6ae915131c67563f9bd48edebaaeec2aa2c62104593,user
k6_bidder_116_4,pts_c29b08a32a69f3877801e20370a9b14aa283823af0d0f757becc08f5c61297be,user
k6_bidder_116_5,pts_c3ec2f77268e9e3a2d6ee595dfcd9be342c6a16fbe26029a3bbb2ff368ec15cc,user
k6_bidder_116_6,pts_689145588d5452508ea9ac12e34b3a236be1bc05ae666d18a873a95573762345,user
k6_bidder_117_0,pts_dfad9368c49b8511e21f82e33c8e3044c0fbf6f5f8cc2c62c51d00b5c918c958,user
k6_bidder_117_1,pts_ee810af9cd391e64bf0778be5282b8ff02424ac41c4d55a83d18a40fae2e4504,user
k6_bidder_117_2,pts_d0464a23199d4511729a8b084b124f5c496f2bfc29cb9a1fdf55efb2890222cb,user
k6_bidder_117_3,pts_795b843390ebf26f4a837d2d6d5335842d5a80e64c5d21dad64c87611b38f97e,user
k6_bidder_117_4,pts_3005b901d5a8027ba81d1438c663f816e0a888a9c431b0cad833ba8a50807980,user
k6_bidder_117_5,pts_a6c5cfed9a7280605acae8546f3fb8cb598d6d0f05d192dbbe31eee40ef2d6de,user
k6_bidder_117_6,pts_5c9f7a317968f88fba08c43b6c59fe9b41b2940ca216d10d7805fec98ccb82f4,user
k6_bidder_118_0,pts_1b9e8d85b3ee46802e2d23ce377196bb9b94278637837f3a7df96259670a0857,user
k6_bidder_118_1,pts_74104fcb59ddc8fe554a1db9f78fef39f7c70af87d370a07f5cbf75647258821,user
k6_bidder_118_2,pts_da76e36fc6bf3bf7cd60335d1464e20413b6c355b15ae72c7deb63e9b1acad3c,user
k6_bidder_118_3,pts_1ccaf6b8672699391bb05dff5e547ac264b9485f5a54ae13da909364743ad9ac,user
k6_bidder_118_4,pts_fc4be63a514b85691d745e9d3ea23a8a8da53e77db7d862ec810a88756f93131,user
k6_bidder_118_5,pts_f72a5b5276e18dcfe71a0fa50f4a3de84528ae09f7348b31b5c925d743c83c4f,user
k6_bidder_118_6,pts_f97fa857ab577228cd0305537aa05852c28c51577498c3a6be7b66902f7ba2fe,user
k6_bidder_119_0,pts_53be6c333253a93d91d243699714dbfaa4a4070eb3929daf248e466697c778be,user
k6_bidder_119_1,pts_6729a5f5d323d7a15da2e5f9f47fc14d1fda39edacb824df2b869446501fa405,user
k6_bidder_119_2,pts_b228143a5284954ed35ed820cfbdea3c2c65d987ff54c1c2975135d77e17b0a4,user
k6_bidder_119_3,pts_16bf689fb0add7e12ee482a6f61285c9bd50db584426e38c3bac03e07c17f273,user
k6_bidder_119_4,pts_7683aae9cafeafe455bc98d2ae482de06d66802c971d71d1114ea4fc47e2e826,user
k6_bidder_119_5,pts_aebd5e2d53c0f8214cdebeb10e9bdca6e40017a0c269e8064a48033237356ff5,user
k6_bidder_119_6,pts_c0929e0ca6f338b59dd0292ed889b349d66efbfdca2095572eff45d7e1399325,user
k6_bidder_11_0,pts_07186a52482fde6ed110b25759c30ce0dd1f1903381561dfefae4999de1904bd,user
k6_bidder_11_1,pts_9b1d624dc533c4d40cdf0a45d8f962305c1d8dfc3bc47ca1661d2d10ed0a824a,user
k6_bidder_11_2,pts_8d2231a948eca0af03da53eab0ba16c25ac3384af9fc7faadedf958d694b2c2b,user
k6_bidder_11_3,pts_a610c0a55872e94c714c9c17519d89a891160a113fefe5999fe581cd060af579,user
k6_bidder_11_4,pts_7acc1910b7384b00381739e045f69e6f4113672e606eaa993ef964b9bd9c81f6,user
k6_bidder_11_5,pts_e4123b1503c34a4c3c75abd77d1f6930601e2f4c2338ab8424064cd1e25b4c7e,user
k6_bidder_11_6,pts_d0ff56fa4a1a3a27231844f50c13737437afbd30b80f8522f9ecfcbdec4b2320,user
k6_bidder_120_0,pts_c0fa12dd01fbd95d64ced2f3fcc362577d87ba377fa1c127f43c2734b12e0df3,user
k6_bidder_120_1,pts_bfe8b33e0badf41bce75e3f8a19c20172721695cf3e7c9560b2adea48910d4fa,user
k6_bidder_120_2,pts_0fb40fb3900a0e4b16789008b75b5ed73969f19c1277f0ceb315498c594d35f3,user
k6_bidder_120_3,pts_b6c1bd086f39c3018560d1c434a0794a6cbf8197116e39831502748f47760516,user
k6_bidder_120_4,pts_d6e430ee48264ad2e04992722374a529f164f32c3ff1730fb71e91ab3956912f,user
k6_bidder_120_5,pts_532151cc869f60953c3844ed18adb3a2320d71699a909319e5921bb806deee81,user
k6_bidder_120_6,pts_cc5deaa2e84ec8d76b465a8d14c4c963655923a68e481e563b51f5025f00ec07,user
k6_bidder_121_0,pts_8f7ba6b79243947764b752fb9b25cda9482014dea10e5ef3ab22fc42bc1ff9e2,user
k6_bidder_121_1,pts_9a5c5238a25ad7378c549ba80f3dfc56e5821552474c9ea1de097f366b49ab63,user
k6_bidder_121_2,pts_5a1e46fa7685cbfc39bbb29893844d2e240999d2583d641629f3c56436ed7862,user
k6_bidder_121_3,pts_29ecad0c33a99b3e03829e705808c4c4fa775a1c9e9a4fdf5f35a82b2f29573a,user
k6_bidder_121_4,pts_1a76b7b5112b1745ecce98c4ebe7b59767f056907b9ac91f83426b6228666363,user
k6_bidder_121_5,pts_1726fd3c3e8da18ef2443d566863e6cb68119f96b9d195a6c86a15bbbcec31df,user
k6_bidder_121_6,pts_5601d31e323b56505b26d891d1e819b70ec1aa656fe8e4e4cb7af275301d20e0,user
k6_bidder_122_0,pts_5290bd53a797a85ba8a1b404784f6766adb056289a152e53cdf47b0f6803a40f,user
k6_bidder_122_1,pts_72057c810fe010182a6a93c7ff6d00b1fa37e6ad8af435d35489efa993dba3fd,user
k6_bidder_122_2,pts_368a0872ace2195ac4785e5b1ea84f81f038c3372eed8ca359e9257a49f2c815,user
k6_bidder_122_3,pts_9a9dab071525f55b6c906e7a6afe4173d6490e6dc6b9d36c5c9ef76ebd6d786b,user
k6_bidder_122_4,pts_09bb7f3ba4ec657cfd55833ba185a9c17094d1f9c69514e665a36e180849854c,user
k6_bidder_122_5,pts_e1a2ea79058401ab378c7ae5a364f7964613c27c77ea66d1ef4f047eccef3384,user
k6_bidder_122_6,pts_48500bb5527f6b9cabd2191b49bdb7576dffa3b91cb0d4590a451ad3967f03cb,user
k6_bidder_123_0,pts_50ed6cba7b0992e886b7c7c1f6ff0050bde1465bac2552ff3fe67fd1e72da55e,user
k6_bidder_123_1,pts_620d9655aea75bf261f5be1b4a3094b8690a2780353caffb2b511d15299d3cc6,user
k6_bidder_123_2,pts_4de04b27ccb66c0f190322f811fe41e718e5a07aa94a629d17cfca0b15267936,user
k6_bidder_123_3,pts_e9a332ee15f09acd4d3330a6133a646a72480bf400851679dd3da121e6cd36fa,user
k6_bidder_123_4,pts_0d72c26bbc3ba040ee5d5c0f0b61b4d957b13554ea8e477baa2496cc269a8455,user
k6_bidder_123_5,pts_35f84c7ae3b2d771584b62e27549194f7686a861eafd20b3a01b2622cfee8ed0,user
k6_bidder_123_6,pts_ed38c27c3ad3ba286a2089a0b9e2e083e19836fde07e3762b09adf87898660e4,user
k6_bidder_124_0,pts_3aab2ca0552b9858f64532a26e55f015f1db0240bc69b656749c979b42fd26cd,user
k6_bidder_124_1,pts_2d5abdc5b3acc9d39252c53c5701baea436fcf3567a0b7d77f0493ef8f827358,user
k6_bidder_124_2,pts_eda43c90f616a0984d3fd69bdafc1c19efe03a982b5dcf7f62f884f6003c515c,user
k6_bidder_124_3,pts_e0f18d3801d1b9899e1cc5ce0024fde4de24e64a23aec0299aa4ce57f4d52bc7,user
k6_bidder_124_4,pts_b1e3175f6d1e2a228a70f93d77f908dac6e87a57c6528518530cd71df36a5b7f,user
k6_bidder_124_5,pts_e61927fe91ee86a24eba93c3a81c172ba377e996226a04de31c7c00097c2c105,user
k6_bidder_124_6,pts_00eb38f5e7e2c1eb07ca05f6250853987e0c822eed19d7899b194993290a2185,user
k6_bidder_125_0,pts_98a14029d6a198e0637ed410b842057410721a940622fa7b53d1d587d677c28f,user
k6_bidder_125_1,pts_7957dbb85841fdb5de87f6cbda28c5d21e456485d6ce98ca26f47e0d256d48af,user
k6_bidder_125_2,pts_d1169543c534b2e137b46849daeb511f4377c2c9ea8922ce314114921a6efe03,user
k6_bidder_125_3,pts_c6b0e465a0d370031287718ad25159f59da49c185056aa9bbf4111b07a37cf4b,user
k6_bidder_125_4,pts_5283fd6d1b83d113da706c4f2d84dbe49a6ff02a4e6c4797e28c84b39ee78e57,user
k6_bidder_125_5,pts_ec0a2c7b865e9a646ced89d2c2e5e10a6a6abab800bae3ced03cfc7d7e9f3bf0,user
k6_bidder_125_6,pts_46604c6364704e40b6759da6610f61cd824808cc142814327422194b23569301,user
k6_bidder_126_0,pts_8e9d63c5aea8a0a548268abecd2c3cefd21b8addef84f877f4b6a17b7cb1372d,user
k6_bidder_126_1,pts_f18647187dbc073de45ae1af2b2d03020a2e663c496eca0cbb92a6730b2dfe12,user
k6_bidder_126_2,pts_1d40fbfad66a6606b6b74f7873da36d873ff498cda580f7883582dfe53ccf1bd,user
k6_bidder_126_3,pts_3ef395c3ec041d8996c3cbaacafa0c355ce9fbded5cb8df3712c89e659304404,user
k6_bidder_126_4,pts_1a4c27e9098e10e08167847e663b1ae30532e93c24456e5a74143caf69dba0a5,user
k6_bidder_126_5,pts_8f814e6e668c402c2c74d9a88832e2de69e08d81a832d912c6cfaefd52836e1a,user
k6_bidder_126_6,pts_f77ceec0b0c83a95b221cb95af4be6be43595cac361bbfa1a99d2ea7432c74b9,user
k6_bidder_127_0,pts_7d81bed85c752bbff41325efadc6b5e0fced1ad4fd9eb955725cbf92a5e0728e,user
k6_bidder_127_1,pts_9f1f3da90d454169975106a538b1aec5f42bf264e9569434e4d4a7881599e5e0,user
k6_bidder_127_2,pts_9b4755c0c96d51a9b577ccfa7a91fb912328a8379e163f06555323e83e9a42c9,user
k6_bidder_127_3,pts_19d512a9dfcc01b5464f0f264c2c975f8a32ce478fa66d18e92e792b3a4c409b,user
k6_bidder_127_4,pts_e9e1f52b55393f6d1e363a4153a168811cd935b089957352121c8bdf99e5a94b,user
k6_bidder_127_5,pts_4fb7015a4bce8b0e22720a2d6fc30a390d8549a051f41f73dec8071c2868644b,user
k6_bidder_127_6,pts_01fceed4c4b0647c2436c5843f46443e859b1d427e08769b2d1a4782e02f85a7,user
k6_bidder_128_0,pts_d2754c2f31eceb24ff386edb77a747b6cd8c30374060b8e7bf92f5602e380e11,user
k6_bidder_128_1,pts_9ad7418a4378bfc407fef3a2081edc1d3062577403c18ebd6320696aad4b7054,user
k6_bidder_128_2,pts_b969417f18724a071ff68f29a3f84f6b966ff541f02424394e8ba41557e77664,user
k6_bidder_128_3,pts_f0a208782334811571d027ed5c6bbeaee0f3bd57f024bde575493ac90fe9578d,user
k6_bidder_128_4,pts_d3d1c54d61a5569bfa071c550f7d36f6399609e7791a7e7e4b3a206b3f5bdfb1,user
k6_bidder_128_5,pts_19d52012f03732fe2358d8a1f57e938e7ffa1d3d30b30866769042fa258647ee,user
k6_bidder_128_6,pts_307b9f2e559b6b2e52b727bb8d10f7e86d49c809e0c0e261c4d7a2aa9ee2641c,user
k6_bidder_129_0,pts_87e5be4519c932a7022e619dfb2b3f432d050943220f61d9863f94c62145b306,user
k6_bidder_129_1,pts_d148e3a4b6e01abdef4243dc21ecdeabdb4abf47e57d184330a51906f293a4ec,user
k6_bidder_129_2,pts_02143df9fd67eee7c53a7b701fa23bd0c36d5e2d5b783c69f7df390392764738,user
k6_bidder_129_3,pts_a23c0bb8a8a0d0ec121f345a1c40d51f6f0a56175ccb65995a0878ebb7950ee1,user
k6_bidder_129_4,pts_3cde3db6753e4ad29da2f98c4b04da63e81e000f3706087a104e8c68488e5cf3,user
k6_bidder_129_5,pts_c805ed3fe58040e69825dad3062551a230f98843b7d7d63b3fd60a0a68486ac7,user
k6_bidder_129_6,pts_eec816751d55037f117200422685b1b0491cf5ae3b9fc0428255e800a198fd5a,user
k6_bidder_12_0,pts_e0315c9823ce4dab8c1bf78d55cd428a27e5898e2955e24b791add005eaff102,user
k6_bidder_12_1,pts_65b2ceec7a4af3070d3a135373e33f0e6369f52f4c055fbff1b88f7f26272289,user
k6_bidder_12_2,pts_01deaad57f2f5215fe05a162011a70a019cfab7069faffc10da987ef719af6c7,user
k6_bidder_12_3,pts_77febcb96a857f0604168ce8d15f34240f2696a08935cac05ee72c2df44db6f7,user
k6_bidder_12_4,pts_c1933b4a8877be500cb867c24c3c0ab1ddea7f573227054faf5f1056cb5f4674,user
k6_bidder_12_5,pts_5e488d7d88337700bfdd68cbc7f57ac0395034c91eed977504c944d2c269d7f5,user
k6_bidder_12_6,pts_a905c1b33149f2ca2d97c6891bc16d4f35b4462b1e9a6e7aa2e60671fc6c7740,user
k6_bidder_130_0,pts_8c4b6c0edbcd4d180505b2d3bdfa3358594a2093ca0bcb9cc02955d10f3503d7,user
k6_bidder_130_1,pts_724b34e4332792aa773f9fe2492b8c60494188ee659464093d52d788a3368a36,user
k6_bidder_130_2,pts_112fcedba318a9cb6d7ec9167254d1699dc748b8c475e85a3327e1490b0ea1ed,user
k6_bidder_130_3,pts_4f2832bcc164ab58d4b38cb6718ccf285849eea6c219e3da16d2d51ab16e1d5f,user
k6_bidder_130_4,pts_af63f4e8749162f1e5b7e2347c158194ae1f5a8cbe9dbe289b721b9e0f0f0a2d,user
k6_bidder_130_5,pts_05ae0b9f51fec07ee3a830350ff89997543f42333a0f31335eac27bcee70ab90,user
