user_id,token,role
k6_bidder_108_4,pts_f3eb2312565f5632a34df1bb0db1c5a5bb32f1c6a6d808b4001c3418fb4ab5ff,user
k6_bidder_108_5,pts_db0d4923dec01921a25d787d1c2656b6a3bc44e0cc5d2ffd762c31fc11413c52,user
k6_bidder_108_6,pts_7b393646c96b8d95c81515cde4378aad1930eaaf8dd8686ca3938420a1f38cd0,user
k6_bidder_109_0,pts_1c8dfc7df4a364e634481dd92260629501049d558e017cffee1f2d35c53afa42,user
k6_bidder_109_1,pts_713700556bdd884b7dcb08462fb31750b1bbe81336bd9eda6c49a66720e39c7c,user
k6_bidder_109_2,pts_f4f8743b714ce6ceffb18685c992d640c39ed5201f854ba13376279268389692,user
k6_bidder_109_3,pts_3600328d15a655ac305e15bbb3945ae311dff33d50c6e4dfa5ecf438cb98540d,user
k6_bidder_109_4,pts_29c9f96b7d0c93a16e9d2033fa1566585746479451c368bb64e59803bb713f54,user
k6_bidder_109_5,pts_554c71ad385ebba3a0227f933264e7d02ab239b92a49c955982c8f36beee9136,user
k6_bidder_109_6,pts_e1b207bd49deaae0d1034f35921f2fa2eed8e54e14a18ff14b48a6e75d2002b6,user
k6_bidder_10_0,pts_e48718ca091e4e7c31ee704b2aee0cc92dc9706e414cdb6a119e077f13cdc846,user
k6_bidder_10_1,pts_6cb658672a7ce444fe43f7ec436e7b6a105b2861664d6bfe615990cd917d6c93,user
k6_bidder_10_2,pts_be7cd159cc905fb4c9ec6c729bbda71059e12d3fd6716beaed980ce5642fe359,user
k6_bidder_10_3,pts_56ff2d98726bd7c5cc2680fbfeb5a4098477f1e7d8a6e631c8ed76d55933e4bf,user
k6_bidder_10_4,pts_67d6f05c7e7d7a4340d1a00141f61bf0db4742fa7dbfcb7bdd0b35f585edc238,user
k6_bidder_10_5,pts_b4f70afa95d48c5c3be58342e6c16c53c3cbbbed3a1962d1f46681641bad35a9,user
k6_bidder_10_6,pts_2aea4c8d3616074d3dd91d6ca3fa9a83503ac22165f57a3ad5676bec35d40018,user
k6_bidder_110_0,pts_29c3be91b067ae4d0d68743bb5729710f15942fa025e6a259bc45e6cb38e22e8,user
k6_bidder_110_1,pts_490c1dcd2636305a9347565db158715098ebb0ab26f7c8072d9f1b70f3997bd7,user
k6_bidder_110_2,pts_5fd5884f5ae1296c2ee14244a8c165aa53e14aa3e6868f2ac79a56ece9cbff71,user
k6_bidder_110_3,pts_47574a5021854d3f079757aca10f92e14617b94b20e91061ce50a379e75f16b1,user
k6_bidder_110_4,pts_6b14533ca9894b9936d4afb77dad102c8563d72a1163998d31d5b78805ff1c15,user
k6_bidder_110_5,pts_0ddcf5c35659117e1ea3d30f2536de466f8c02c15b736e32ebb488426db1dfd4,user
k6_bidder_110_6,pts_3142ce18439f797285f886e3c546885e639c0869b0345d7fe25111dd8332dc71,user
k6_bidder_111_0,pts_a0ffcdb6867bac46dd9cffd68a3715d2f2f014ceabf47497a5c754dadb032388,user
k6_bidder_111_1,pts_fe0fb90db0348b5719e3cc3caf4523737464c98c2c5eec964c0280e35f1b5b8b,user
k6_bidder_111_2,pts_5145909558e173887242272386d5038c937ef2b564fdde4909a26911fde9b910,user
k6_bidder_111_3,pts_ddaebd1546e22dc04f82b0ae43b3e5cdbc4943bf5bbf0e3615fd5127877428c9,user
k6_bidder_111_4,pts_41f7041ffbf2aa9718b6a09ca54cf940287478450af1edbda35b2e4282fc8d8b,user
k6_bidder_111_5,pts_448df93deb1fc4af569e577ce6c9f0a52694fffd5e0040f2f17a9d7defdbb35f,user
k6_bidder_111_6,pts_d494d665ae30cd7d08771548b1278ea4bb4d5de5a1928b09183ae385f980fc33,user
k6_bidder_112_0,pts_4c7ff252b9ce4eaf304346c62228417922c5603cbc762968d4999b289d72f29a,user
k6_bidder_112_1,pts_8f8216f7aec96fed69d302fbb54a5a87df899570ec45271f5ff09f9b02b91da2,user
k6_bidder_112_2,pts_f04815cf4ec3ccca99fb44a7adc31fa9e9cc950a21fc40918034466ae5125e11,user
k6_bidder_112_3,pts_b192860e231e8b0e3658d9ca55d20cc87027e428e8152b44cde4525405bd1e12,user
k6_bidder_112_4,pts_5b46e5313d8ca75f520111e1f470a89f7e4a18edf00e894dc3bbe0d673211146,user
k6_bidder_112_5,pts_15d0770fafb57fc402129aaef80a55dcf32231adee983d700335b2c4dc6956ba,user
k6_bidder_112_6,pts_99a11c2490238f7171fd88b414038ad0fcf66670beefbb62ac823871c1918f75,user
k6_bidder_113_0,pts_b58034fadc5d6394afdaf7ceada8f719dba9f55fe0fe0d58f57cc38bffb4fbe0,user
k6_bidder_113_1,pts_f274d68ca19f900319644c1f3c665389aa2191d90c25b057ea27adad48f1a3ee,user
k6_bidder_113_2,pts_962b0d2acd507299ac31731df02e4cbb9574b8fb54394e0c88cc928cfdfa8efa,user
k6_bidder_113_3,pts_c72ae2f3e29cdbacbd33793b2016e2d5dc3374564b1ab9e44111cbed393b02b9,user
k6_bidder_113_4,pts_743c6d39ceb47da0d6e9a412448b6e7c9553e130c81bb7d76160d7faec3cc590,user
k6_bidder_113_5,pts_f3932bdc98117fd29d5a7c6072bbf55c59fe15c61b72442b3c2ad89d3e7e5e93,user
k6_bidder_113_6,pts_6414a14ecf81cecf81315cc1a09d9d2a55ad3d3bc098110e0d77399608526b30,user
k6_bidder_114_0,pts_754cdc496b78bec2ffa86010e9f1e33d2a0ff66d7cd4e8643e7ad28fd439b643,user
k6_bidder_114_1,pts_f35bbd52919ca8b04d9c951a286924824e650192a47c80d4d3fc949c3c319da4,user
k6_bidder_114_2,pts_56567c8b88a64a03d4b64f7a680a2b325de5d3c27861a126671107eea010632f,user
k6_bidder_114_3,pts_9a8a2dbabca90dc105a977b5163848906cedf08a472055b967eaaad75c90f1b9,user
k6_bidder_114_4,pts_ff1658b35bf52ad95b2d47c5f7960223688fe55b7776c6176a8a4e78e65bd5c4,user
k6_bidder_114_5,pts_68424a4918ecf8274576d377d9f0b81cd4296f69ab68965c555a003730c11fe0,user
k6_bidder_114_6,pts_63f41e1a8bfbc93cf4d089d4ca0718d1172e2ff38621b13fd78e28d34d617984,user
k6_bidder_115_0,pts_f844e1f6464862df0911a1168c2dd1328fba72975504ad9f3977be1ec95d0af2,user
k6_bidder_115_1,pts_5cac7fe8c8c62748d14da438b061a6d20c432029daabe0564070c51b217199a9,user
k6_bidder_115_2,pts_718630f5c64ebddbba7d516a3ef480037d49d8902bf753fcfa3e7c441f860fe5,user
k6_bidder_115_3,pts_c50a2d6c29a30b41ea85abc18fe84d8e0c3afcedf22a7d238b073e1b8c1f6f7b,user
k6_bidder_115_4,pts_9657a922dfe5b401b55859610adaca156723615653401aa3b0f499c360a8bed0,user
k6_bidder_115_5,pts_cd03de8715383cb3117df8f6ea67d088066b2b89c85a48e93540beb97341337c,user
k6_bidder_115_6,pts_3577461eac0058cc8dbc96ca507e50c8216b6c647a7f8881c3cde9854bbbf2cb,user
k6_bidder_116_0,pts_5e2b3b04ed69663f964259482df2fed0fd268ac6756d60d77f2ce79f22d0c47a,user
k6_bidder_116_1,pts_3f3bcd4ae5fa6079d2da21959644e2384aff04073700a94a839e622d72569c83,user
k6_bidder_116_2,pts_6efc7ea9fed2774264a0f1408c47edb56ad80e43153abba965764c316f1d1229,user
k6_bidder_116_3,pts_85a86a727b537fa92526ae6bd31ac7392ab55f890e531eeea3613bfa7ae7f807,user
k6_bidder_116_4,pts_83da0379be05a8f86cbf231308e3a458d22a3bbaa2699aee397fd5290a990d54,user
k6_bidder_116_5,pts_fe74858eef41e264070e91612e38a2ad654d2be4c8d0627e630948d78047efaa,user
k6_bidder_116_6,pts_38b0e63513b924e2f78c3bb9c33e62073c0ccf23fcee1ad956872fac7561fd3a,user
k6_bidder_117_0,pts_d24e2f3ffc63aff4fcd6f48e765cd94507a3b998a7f42821baf9fb73ea2f5ebd,user
k6_bidder_117_1,pts_be472e2d96143a226e570760fbc5ebbd352a5b7a2e61edb77bd6ef060cdc390f,user
k6_bidder_117_2,pts_0a34027746aad547327fad4935976a784b7f3e5ed81f78d2e555d152a02dfef5,user
k6_bidder_117_3,pts_3f19fb4e4692ad00c0a5d7ccaff6fb9e2d62577bad2ebeade4aed46d8dd5021b,user
k6_bidder_117_4,pts_75a7793103031a7444b3ccaeaf995ef02c043391b4da7a513c3573afaadf3da9,user
k6_bidder_117_5,pts_973626268e981da9ab591005f4f3b8c3cffd80ed41dc383ae8fbe069b5acd22a,user
k6_bidder_117_6,pts_5d91b34bfb34679d4d1a5b37218a786debe7b39e8bbf47edef3288434ea92a54,user
k6_bidder_118_0,pts_0bf25a6c4d0237901d57adc3f214e5e7e9e3d528d06a68f0d15306f59b896a8f,user
k6_bidder_118_1,pts_02090c723678ee8fa893c94396ff4bf7c7fb8033c50097483d2138849efe68ec,user
k6_bidder_118_2,pts_94a52965cbeec863067c41057ba236e8ce7a346c29b3cc83c35ab44a5a4e0ae9,user
k6_bidder_118_3,pts_ffc059c1fbd0c331ac057c82f633576ad78d61eb0fc02a3d243b496184418ce5,user
k6_bidder_118_4,pts_291ec9cc29c29ade82043774b23b05869a746194ff49dc0cfc0941cd1b14d98e,user
k6_bidder_118_5,pts_d3ecbf5bfab8a855ba697f764c4c0b4007fbc6e9d303299af7a405bf6bca94d3,user
k6_bidder_118_6,pts_676d96a9112781c3f4f18bfb0f15a856a1150c63afeb7d78a4f06643a0374505,user
k6_bidder_119_0,pts_822b9578379013b1488a665907323581c93b0ab97ec0bc99313c4740ef207812,user
k6_bidder_119_1,pts_e32b5de1b8c5eb937759bbd9e0731a9bf10a9844eb4c138f3050eb53ad0eb006,user
k6_bidder_119_2,pts_0a1d6b82756aebebab04d2308fb752038cdfca054c4739cf5b196f449df3632f,user
k6_bidder_119_3,pts_fbc0711b8258432a5d4f2b97cbebf628e6365ba1c9c9229adaf07f1b35a69acc,user
k6_bidder_119_4,pts_de8403843abb23f5239e92ce1e9183c01edc7247947f888e6b034f25bdcb728b,user
k6_bidder_119_5,pts_84b2fa470577edb267e3b3a9214649049353b1ffee07a547ce6b1ba38dab387c,user
k6_bidder_119_6,pts_f8323124ecde357b9845ac6e26e39dd87d453bb198ece52fb1c13d9b25c1380c,user
k6_bidder_11_0,pts_19178a0c975d9ce5e81486575b4d436d87858198ccffba251165e89fd52b840e,user
k6_bidder_11_1,pts_5097c6181b28bc370c811a1e3d9bc6ec18a93a9e3d18aecc1af901a8543cad12,user
k6_bidder_11_2,pts_ddb7f0586c2b43f723add02e7c765c6db4c0148dfe1e1a545aaf8e74c434e72e,user
k6_bidder_11_3,pts_90a32dd8d9588e57c195b4c1755b4b5955aa9d26923ba38e6abdd0b07f39c029,user
k6_bidder_11_4,pts_641cc9c6e4b8aa42128ed443daa286d305eb985dd13fda5dcef89522f0d2ae7b,user
k6_bidder_11_5,pts_42035f111ecefb41a014ea5b595005a0f901fedb49cf23f8cc7c44d7e85971a0,user
k6_bidder_11_6,pts_ce0bf00b7b070b2a70c81068b30c9455af2a8fc8a3b94ea09b4b72446c3d709e,user
k6_bidder_120_0,pts_224cbe8f5ea5fde123045d4bf48c26ecbe55df252a83268899b115c2e3ec89ce,user
k6_bidder_120_1,pts_7f3270b29904017f196d2a36192f53107fbdd502396434b009330522f7ffdfc3,user
k6_bidder_120_2,pts_39f540b92fbe651775187a3a37ec14ba986ea7c1f780f0a4bf209998ba430702,user
k6_bidder_120_3,pts_108f3f67a40499e13fc23b3506dd65cee522d0f07fa708f29335c640482358ba,user
k6_bidder_120_4,pts_638a29df455e245b05b5fb3f6347555ae80242287490ba1497fd68024fa07aa0,user
k6_bidder_120_5,pts_9f44eeb7000322453fbd4696047c22f895b591f9d3471717c026fcfe1515ea8e,user
k6_bidder_120_6,pts_c1d84a9a433546c6d879115f4f4782bb3d3154b8a85db522d46b2f434ca638d9,user
k6_bidder_121_0,pts_23052560914337faf2d2edd948d608f99ce571e4177b5503c8a16459ec712aa0,user
k6_bidder_121_1,pts_e723d1b255dd4f639051823ed5fb3efde92b47e83a041504f20c2529e0c112c2,user
k6_bidder_121_2,pts_591f39493d422f5e7ce88c95026d63e43650a2e3ce785477b849595d5ab36abb,user
k6_bidder_121_3,pts_72228982645cef0962bf32908a24ab63ffa2b1e1f93c0e272fab3a55045718bc,user
k6_bidder_121_4,pts_e060cb2b7d96c53bc67818e0d65e53cbee954ea718233759c89346826906c4cc,user
k6_bidder_121_5,pts_be2a263c43759efa2dc8b4f2eee6ffcc646696701100d5bad023ac3cf35703d0,user
k6_bidder_121_6,pts_2074527658ca06a4c7fc5a843cc9b1b4cffe1537a5296887004b677b7420314e,user
k6_bidder_122_0,pts_aebf3c940732b872ce679f1e1485a317d2f8ffc27344d6910c24f9f883976c58,user
k6_bidder_122_1,pts_94ee5997bd7228adcbd8c104d65956855f5eeeefcd9890ffa425422ed4ab01a5,user
k6_bidder_122_2,pts_e114f2278752a0f744fe6fdbc878f4f301fef514d711a77430785bc54fb12a74,user
k6_bidder_122_3,pts_31256aa8499af224a7f0613184b7eae621696b14b45f6ac3cd02e3892230b3c6,user
k6_bidder_122_4,pts_f6b577a40ff3c224f06f88627b3ca4f5b6e10e573288b274c9b57bd5593e9e0c,user
k6_bidder_122_5,pts_0fd275bcfcb9278eb9f5c543258e7640bfa191c054842d5371cb6c9c9b537d24,user
k6_bidder_122_6,pts_112297734199a1b6144dfa73c49bb166959923670dbe893ff518bb8522b82d5d,user
k6_bidder_123_0,pts_ac5f62c2e24602cef19b91b2bcbc1a128108c8622da0c32490b1110c5edda836,user
k6_bidder_123_1,pts_151d950cbb4ba38f8aaa678381cedee07c32ef77b864d79f7450d5c3e920882f,user
k6_bidder_123_2,pts_a14fc1cf71ad0676bbc8be1610aaeace2f85bbd6a34aa5205aed3934f5aa1a27,user
k6_bidder_123_3,pts_d68c862f8bb935b32d7a04c4055301ec229823cd0a87c82536324844f3e38739,user
k6_bidder_123_4,pts_bf146adf280fb29e9fed6fcff8dcd7a6d1d05a9e18e336e6a193975e9dab2960,user
k6_bidder_123_5,pts_954e3630f025c34b46839b7d37c46c58e2c5a87538d378a6af8aafe8aec2add8,user
k6_bidder_123_6,pts_5b4026efa99fe3befd4f30285e75c4aa324dcc6f77e764015b4e79ddc24cbab1,user
k6_bidder_124_0,pts_2cb75c2b2f90f7294b2fc6782abdf7749174d57011c02450e95360fb0173a6f7,user
k6_bidder_124_1,pts_44b49e72072d73e87198f24cb0c6bc9ab9339a768aca002034855f5bcd75c703,user
k6_bidder_124_2,pts_8e3f09f7e1250ac304582a7c80f884426a16b4b704775907c4cf2aa2824b4e02,user
k6_bidder_124_3,pts_c21a662498959cb32d36535f010b6f441ec69c7cab477efeb182b3879bfac867,user
k6_bidder_124_4,pts_c380e2a77124dae10d0e9e12c7ea4ebb5d21f06ea8a656e14ca612a3bd8a9950,user
k6_bidder_124_5,pts_781cc37a729587bdf1b26a15c86d57bf5553b61c4628e43ad255bcde120ff936,user
k6_bidder_124_6,pts_e76abc62f2c59cbac65eb8d45e656817a264b9f0f72d35391940e5f973bdfd0e,user
k6_bidder_125_0,pts_c60f9975808397f8f225f0cb7aab2a1d2fb345c6a6bb39430f860159e38b265e,user
k6_bidder_125_1,pts_728af75ecba19d050f71155a8cd4e812e34829c2dc2edc1610ab5ca3b431e64f,user
k6_bidder_125_2,pts_8671085b857a4f6d66b498806a96f855b31dfbd1226deb80766411c643061f75,user
k6_bidder_125_3,pts_4ba005b186508b29d4acd7bb8dd99e87c0bc4aaca1857814eaf80dc7fce337d3,user
k6_bidder_125_4,pts_b09b3f122c755cb6fc2ca27f7c71a8cd81491d883dadb27fb91a600294749f56,user
k6_bidder_125_5,pts_a4202e762dfab7e6bd03d323c720f4b436eace680bbb6b787baf5f7ac6fff7dc,user
k6_bidder_125_6,pts_aedc408badefc25c88d3dff22167119925ad7ecae10bc2bee3882568cffc99ea,user
k6_bidder_126_0,pts_98be9d0387978151eeb8324d65dd971533257e20019fc069194c8d6e167091d3,user
k6_bidder_126_1,pts_47eeb3ddfb958e31f86f6c7904abf326974fed55c23b20dea4785ba77feab0c5,user
k6_bidder_126_2,pts_7d973eff0caadef9cea092585b3adb2cb95a1ddcafd3308904dc4d6bae78317e,user
k6_bidder_126_3,pts_0c5db675a9f4b2d9402e518aaee78ac9cb6d756ecea30b4b1e14472b7a7cb761,user
k6_bidder_126_4,pts_7034c3e836cde562f345fb161593a06a961a92a3342d62c8837733c8bda3d788,user
k6_bidder_126_5,pts_7766fce6c73f300efcbc875e9eee378fcc5f55c39efea891a90149c8983ebe14,user
k6_bidder_126_6,pts_7d587314ac2c23d7f92e79c99f43decfd743c4d4917d5ad8f57fb66436f09075,user
k6_bidder_127_0,pts_3d6945551504d32a2fffdad4d2d5f7b2896382ab5f665cb63f2a34ef6561b2b2,user
k6_bidder_127_1,pts_8521e9f777533c59eb7a8c3e33239307d89cd2f9a88b3f918e2427462d43dfae,user
k6_bidder_127_2,pts_60798dd85c2575ee37cbd70e63855a94c47c9ef4bbfd354d732d219dfa40a2ad,user
k6_bidder_127_3,pts_10fdb35cc2d49798e36456ed9174f1fe2ad0da939f5bf84ef77b0590cc635b14,user
k6_bidder_127_4,pts_f4792b3f593137d8cdd4cd70f4e5626b09d15a32174648978110bbccb2ea8724,user
k6_bidder_127_5,pts_02947af38b0cf99278ee0732b7a38054b036ee413303ad7c0815388d8c7c52f4,user
k6_bidder_127_6,pts_d6d2c607ea4bcf33d0ac23e27e375ef6df94568290adbb83bd07aef476473dc4,user
k6_bidder_128_0,pts_8f4bf9840044cee3456372eaae80ba0223953694160a6562a33a816f9e0ae1d8,user
k6_bidder_128_1,pts_6d70804a0e6a876f19a49bb1f0eb817b96dfe884d756f1e0251089c0155b6723,user
k6_bidder_128_2,pts_3438be9ea91ee305673663fa4bb106f7fa85f784136c6a92420f6924fe14dfec,user
k6_bidder_128_3,pts_4dde77e3fb3800cb23bf09cb8c02e1912f9ea139b4e572b4066e02a9fa8e6de4,user
k6_bidder_128_4,pts_757dcbd2f426db83aedea7caec43d4fafadc68d056e269ac39192a31314f32b1,user
k6_bidder_128_5,pts_85761531f0cf8fdffa65c7ab6dcf04a0d9f0b2eaa6f8ab6a605d53929b816e54,user
k6_bidder_128_6,pts_15c0bac0c505aa948ddf13b3ce2e5449fdaf81207b3f28738db1afe5dc2f58dc,user
k6_bidder_129_0,pts_f917480dc890ad015e07df402be4fbcdc686d2137fbe613cbf8fa770baaf6018,user
k6_bidder_129_1,pts_4294c7be663eb4b0791b5e776945a0fa3c1af709ef67b0b699d84f709f3a5635,user
k6_bidder_129_2,pts_6743d04584844e0f8d211abaa58a2e14a5b8c98f17199bb0771cf3da48da9a76,user
k6_bidder_129_3,pts_96b39f9d9424ab2cb5dd0db0ad7f106db8c0f18309cb3a7286eb23a69e2bd92d,user
k6_bidder_129_4,pts_9431decaf1ecfd7db65523d4702d406adc2231456dcb146bd4d9ebb5a8f6a4f6,user
k6_bidder_129_5,pts_c50a86e2d292200c473da0965423f0d8c1dca5dca5eeb2138d4a0a22387a2a7d,user
k6_bidder_129_6,pts_b36c0f7091624d6ef52e77b347f91de4d2aa17764918ee493e1fa284e650a815,user
k6_bidder_12_0,pts_3e7f31ef76d00b5eb86563434aa6c66735fb5999d87f2b5eff3ae44078dfb3c8,user
k6_bidder_12_1,pts_ac4722daada8efd484a67e559bb7f30ccfd19f325cd2a38e3b910f73053d0812,user
k6_bidder_12_2,pts_11a5b978c8bf330e6bf3695dd62973be0f4eb32b8d1729758389f0f34bd7f08e,user
k6_bidder_12_3,pts_61411868f6c43803a612ebc419d6a980a6a64d3ca5974ac5e24b053bc6a9f5fe,user
k6_bidder_12_4,pts_89da5333d1e15b3b77cf67817465b74a14e82b53dfc13dafc6ef3ecd255b6760,user
k6_bidder_12_5,pts_57e200cd0d9cb59e361c7cb903a79cba26c9e08abc85a2d4575874f702c75408,user
k6_bidder_12_6,pts_47b92a687e77d8451ad6d3a0509c59270909462da0e860bd308cf1ee5ab3198b,user
k6_bidder_130_0,pts_9d9f8939f1fa4665a514ebb2c35e19756abf7813cab6620c9ac974d55c23978d,user
k6_bidder_130_1,pts_256a19a94fd101fb2f67a6a6474e00c30e7e4e013c822bfda8a91223495cd2e8,user
k6_bidder_130_2,pts_5752f942d1913563cce63432c9bc929bc65cf4350bd1ac45843ed5a2c5175e1f,user
k6_bidder_130_3,pts_c6754ed8695fbd6c56082aa97df1a6388b993ffa2f9e15ef74acbb23585b33ab,user
k6_bidder_130_4,pts_6c9a510bb0ae9c47246a4b1fdf80c5a37ed7f8ccbc3e4ef17477c2e645342f28,user
k6_bidder_130_5,pts_8f3dfd010a912dd0cad4be69176119cccd0815d77091690f29971053d2b8e19e,user
k6_bidder_130_6,pts_13dbd27140086ed761a4339f18192d2a1dce34be2712728685e6db0b8e9b9d46,user
